Phone timestamp;sensor timestamp [ns];timestamp [ms];ecg [uV]
2024-09-16T19:00:53.067;599620870280424320;3532.0464;148
2024-09-16T19:00:53.074;599620870288099968;3539.7217;153
2024-09-16T19:00:53.082;599620870295775744;3547.3977;162
2024-09-16T19:00:53.090;599620870303451392;3555.0732;157
2024-09-16T19:00:53.097;599620870311127168;3562.749;122
2024-09-16T19:00:53.105;599620870318802816;3570.4248;122
2024-09-16T19:00:53.113;599620870326478464;3578.1003;398
2024-09-16T19:00:53.120;599620870334154240;3585.7761;1050
2024-09-16T19:00:53.128;599620870341829888;3593.4517;1415
2024-09-16T19:00:53.136;599620870349505536;3601.1274;732
2024-09-16T19:00:53.143;599620870357181312;3608.8032;-89
2024-09-16T19:00:53.151;599620870364856960;3616.4788;-7
2024-09-16T19:00:53.159;599620870372532608;3624.1545;179
2024-09-16T19:00:53.166;599620870380208384;3631.8303;-9
2024-09-16T19:00:53.174;599620870387884032;3639.5059;-18
2024-09-16T19:00:53.182;599620870395559808;3647.182;91
2024-09-16T19:00:53.189;599620870403235456;3654.8572;63
2024-09-16T19:00:53.197;599620870410911104;3662.5332;47
2024-09-16T19:00:53.205;599620870418586880;3670.2087;91
2024-09-16T19:00:53.212;599620870426262528;3677.8845;103
2024-09-16T19:00:53.220;599620870433938176;3685.56;98
2024-09-16T19:00:53.228;599620870441613952;3693.2356;115
2024-09-16T19:00:53.235;599620870449289600;3700.9116;141
2024-09-16T19:00:53.243;599620870456965376;3708.5872;160
2024-09-16T19:00:53.251;599620870464641024;3716.263;179
2024-09-16T19:00:53.258;599620870472316672;3723.9385;209
2024-09-16T19:00:53.266;599620870479992448;3731.6143;235
2024-09-16T19:00:53.274;599620870487668096;3739.29;259
2024-09-16T19:00:53.281;599620870495343744;3746.9656;292
2024-09-16T19:00:53.289;599620870503019520;3754.6414;325
2024-09-16T19:00:53.297;599620870510695168;3762.3171;339
2024-09-16T19:00:53.304;599620870518370816;3769.9927;339
2024-09-16T19:00:53.312;599620870526046592;3777.6687;346
2024-09-16T19:00:53.320;599620870533722240;3785.344;339
2024-09-16T19:00:53.328;599620870541398016;3793.02;301
2024-09-16T19:00:53.335;599620870549073664;3800.6956;266
2024-09-16T19:00:53.343;599620870556749312;3808.371;245
2024-09-16T19:00:53.351;599620870564425088;3816.047;204
2024-09-16T19:00:53.358;599620870572100736;3823.7224;162
2024-09-16T19:00:53.366;599620870579776384;3831.3984;143
2024-09-16T19:00:53.374;599620870587452160;3839.074;124
2024-09-16T19:00:53.381;599620870595127808;3846.7498;108
2024-09-16T19:00:53.389;599620870602803584;3854.4255;108
2024-09-16T19:00:53.397;599620870610479232;3862.101;110
2024-09-16T19:00:53.404;599620870618154880;3869.7769;110
2024-09-16T19:00:53.412;599620870625830656;3877.4526;127
2024-09-16T19:00:53.420;599620870633506304;3885.1282;131
2024-09-16T19:00:53.427;599620870641181952;3892.804;129
2024-09-16T19:00:53.435;599620870648857728;3900.4795;139
2024-09-16T19:00:53.443;599620870656533376;3908.1553;150
2024-09-16T19:00:53.450;599620870664209183;3915.831;139
2024-09-16T19:00:53.458;599620870671884800;3923.5066;131
2024-09-16T19:00:53.466;599620870679560448;3931.1824;143
2024-09-16T19:00:53.473;599620870687236224;3938.858;162
2024-09-16T19:00:53.481;599620870694911872;3946.534;197
2024-09-16T19:00:53.489;599620870702587520;3954.2092;230
2024-09-16T19:00:53.496;599620870710263296;3961.8853;212
2024-09-16T19:00:53.504;599620870717938944;3969.5608;169
2024-09-16T19:00:53.512;599620870725614720;3977.2366;150
2024-09-16T19:00:53.519;599620870733290368;3984.9124;134
2024-09-16T19:00:53.527;599620870740966016;3992.588;106
2024-09-16T19:00:53.535;599620870748641792;4000.2637;101
2024-09-16T19:00:53.542;599620870756317440;4007.9392;115
2024-09-16T19:00:53.550;599620870763993088;4015.615;115
2024-09-16T19:00:53.558;599620870771668864;4023.2908;103
2024-09-16T19:00:53.565;599620870779344512;4030.9663;103
2024-09-16T19:00:53.573;599620870787020288;4038.642;103
2024-09-16T19:00:53.581;599620870794695936;4046.3179;63
2024-09-16T19:00:53.588;599620870802371584;4053.9934;96
2024-09-16T19:00:53.596;599620870810047360;4061.6694;482
2024-09-16T19:00:53.604;599620870817723008;4069.3447;1192
2024-09-16T19:00:53.612;599620870825398656;4077.0208;1342
2024-09-16T19:00:53.619;599620870833074432;4084.6963;471
2024-09-16T19:00:53.627;599620870840750080;4092.372;-162
2024-09-16T19:00:53.635;599620870848425728;4100.048;30
2024-09-16T19:00:53.642;599620870856101504;4107.723;84
2024-09-16T19:00:53.650;599620870863777152;4115.399;-82
2024-09-16T19:00:53.658;599620870871452928;4123.0747;-11
2024-09-16T19:00:53.665;599620870879128576;4130.7505;61
2024-09-16T19:00:53.673;599620870886804224;4138.4263;7
2024-09-16T19:00:53.681;599620870894480000;4146.1016;18
2024-09-16T19:00:53.688;599620870902155648;4153.778;68
2024-09-16T19:00:53.696;599620870909831296;4161.453;65
2024-09-16T19:00:53.704;599620870917507072;4169.129;65
2024-09-16T19:00:53.711;599620870925182720;4176.8047;96
2024-09-16T19:00:53.719;599620870932858368;4184.4805;117
2024-09-16T19:00:53.727;599620870940534144;4192.1562;134
2024-09-16T19:00:53.734;599620870948209792;4199.8315;160
2024-09-16T19:00:53.742;599620870955885568;4207.5073;183
2024-09-16T19:00:53.750;599620870963561216;4215.183;216
2024-09-16T19:00:53.757;599620870971236864;4222.859;249
2024-09-16T19:00:53.765;599620870978912640;4230.5347;273
2024-09-16T19:00:53.773;599620870986588288;4238.21;294
2024-09-16T19:00:53.780;599620870994263936;4245.8857;320
2024-09-16T19:00:53.788;599620871001939712;4253.5615;315
2024-09-16T19:00:53.796;599620871009615360;4261.2373;294
2024-09-16T19:00:53.803;599620871017291136;4268.913;287
2024-09-16T19:00:53.811;599620871024966784;4276.5884;280
2024-09-16T19:00:53.819;599620871032642432;4284.2646;240
2024-09-16T19:00:53.826;599620871040318208;4291.94;193
2024-09-16T19:00:53.834;599620871047993856;4299.6157;162
2024-09-16T19:00:53.842;599620871055669504;4307.291;134
2024-09-16T19:00:53.849;599620871063345280;4314.967;110
2024-09-16T19:00:53.857;599620871071020928;4322.643;103
2024-09-16T19:00:53.865;599620871078696576;4330.3184;98
2024-09-16T19:00:53.872;599620871086372352;4337.994;94
2024-09-16T19:00:53.880;599620871094048000;4345.6694;91
2024-09-16T19:00:53.888;599620871101723776;4353.3457;89
2024-09-16T19:00:53.896;599620871109399424;4361.0215;96
2024-09-16T19:00:53.903;599620871117075072;4368.697;110
2024-09-16T19:00:53.911;599620871124750848;4376.3726;117
2024-09-16T19:00:53.919;599620871132426496;4384.0483;122
2024-09-16T19:00:53.926;599620871140102144;4391.724;120
2024-09-16T19:00:53.934;599620871147777920;4399.4;113
2024-09-16T19:00:53.942;599620871155453568;4407.075;110
2024-09-16T19:00:53.949;599620871163129344;4414.7515;115
2024-09-16T19:00:53.957;599620871170804992;4422.427;136
2024-09-16T19:00:53.965;599620871178480640;4430.1025;190
2024-09-16T19:00:53.972;599620871186156416;4437.7783;214
2024-09-16T19:00:53.980;599620871193832064;4445.4536;171
2024-09-16T19:00:53.988;599620871201507712;4453.13;139
2024-09-16T19:00:53.995;599620871209183488;4460.805;131
2024-09-16T19:00:54.003;599620871216859136;4468.481;113
2024-09-16T19:00:54.011;599620871224534922;4476.1567;94
2024-09-16T19:00:54.018;599620871232210560;4483.8325;89
2024-09-16T19:00:54.026;599620871239886208;4491.5083;89
2024-09-16T19:00:54.034;599620871247561984;4499.1836;94
2024-09-16T19:00:54.041;599620871255237632;4506.8594;101
2024-09-16T19:00:54.049;599620871262913280;4514.5356;94
2024-09-16T19:00:54.057;599620871270589056;4522.211;63
2024-09-16T19:00:54.064;599620871278264704;4529.8867;28
2024-09-16T19:00:54.072;599620871285940480;4537.562;122
2024-09-16T19:00:54.080;599620871293616128;4545.238;605
2024-09-16T19:00:54.087;599620871301291776;4552.914;1253
2024-09-16T19:00:54.095;599620871308967552;4560.5894;1083
2024-09-16T19:00:54.103;599620871316643200;4568.265;143
2024-09-16T19:00:54.110;599620871324318848;4575.9404;-171
2024-09-16T19:00:54.118;599620871331994624;4583.6167;101
2024-09-16T19:00:54.126;599620871339670272;4591.2925;25
2024-09-16T19:00:54.133;599620871347346048;4598.968;-94
2024-09-16T19:00:54.141;599620871355021696;4606.6436;21
2024-09-16T19:00:54.149;599620871362697344;4614.3193;32
2024-09-16T19:00:54.156;599620871370373120;4621.995;-16
2024-09-16T19:00:54.164;599620871378048768;4629.671;28
2024-09-16T19:00:54.172;599620871385724416;4637.346;65
2024-09-16T19:00:54.180;599620871393400192;4645.022;54
2024-09-16T19:00:54.187;599620871401075840;4652.6978;61
2024-09-16T19:00:54.195;599620871408751488;4660.3735;87
2024-09-16T19:00:54.203;599620871416427264;4668.0493;108
2024-09-16T19:00:54.210;599620871424102912;4675.7246;129
2024-09-16T19:00:54.218;599620871431778688;4683.401;155
2024-09-16T19:00:54.226;599620871439454336;4691.076;186
2024-09-16T19:00:54.233;599620871447129984;4698.752;214
2024-09-16T19:00:54.241;599620871454805760;4706.4277;240
2024-09-16T19:00:54.249;599620871462481408;4714.1035;270
2024-09-16T19:00:54.256;599620871470157056;4721.779;294
2024-09-16T19:00:54.264;599620871477832832;4729.4546;294
2024-09-16T19:00:54.272;599620871485508480;4737.1304;285
2024-09-16T19:00:54.279;599620871493184128;4744.8057;275
2024-09-16T19:00:54.287;599620871500859904;4752.482;263
2024-09-16T19:00:54.295;599620871508535552;4760.157;245
2024-09-16T19:00:54.302;599620871516211328;4767.833;216
2024-09-16T19:00:54.310;599620871523886976;4775.509;181
2024-09-16T19:00:54.318;599620871531562624;4783.1846;148
2024-09-16T19:00:54.325;599620871539238400;4790.8604;124
2024-09-16T19:00:54.333;599620871546914048;4798.5356;108
2024-09-16T19:00:54.341;599620871554589696;4806.2114;94
2024-09-16T19:00:54.348;599620871562265472;4813.8877;82
2024-09-16T19:00:54.356;599620871569941120;4821.563;75
2024-09-16T19:00:54.364;599620871577616896;4829.239;75
2024-09-16T19:00:54.371;599620871585292544;4836.914;82
2024-09-16T19:00:54.379;599620871592968192;4844.59;94
2024-09-16T19:00:54.387;599620871600643968;4852.266;103
2024-09-16T19:00:54.394;599620871608319616;4859.9414;103
2024-09-16T19:00:54.402;599620871615995264;4867.617;103
2024-09-16T19:00:54.410;599620871623671040;4875.2925;103
2024-09-16T19:00:54.417;599620871631346688;4882.9688;98
2024-09-16T19:00:54.425;599620871639022336;4890.6445;96
2024-09-16T19:00:54.433;599620871646698112;4898.32;96
2024-09-16T19:00:54.440;599620871654373760;4905.9956;108
2024-09-16T19:00:54.448;599620871662049536;4913.6714;162
2024-09-16T19:00:54.456;599620871669725184;4921.347;193
2024-09-16T19:00:54.464;599620871677400832;4929.023;155
2024-09-16T19:00:54.471;599620871685076608;4936.698;110
2024-09-16T19:00:54.479;599620871692752256;4944.3745;96
2024-09-16T19:00:54.487;599620871700427904;4952.05;82
2024-09-16T19:00:54.494;599620871708103680;4959.7256;63
2024-09-16T19:00:54.502;599620871715779328;4967.4014;65
2024-09-16T19:00:54.510;599620871723455104;4975.0767;73
2024-09-16T19:00:54.517;599620871731130752;4982.753;65
2024-09-16T19:00:54.525;599620871738806400;4990.428;63
2024-09-16T19:00:54.533;599620871746482176;4998.104;73
2024-09-16T19:00:54.540;599620871754157824;5005.78;56
2024-09-16T19:00:54.548;599620871761833472;5013.4556;11
2024-09-16T19:00:54.556;599620871769509248;5021.1313;84
2024-09-16T19:00:54.563;599620871777184896;5028.8066;506
2024-09-16T19:00:54.571;599620871784860661;5036.4824;1027
2024-09-16T19:00:54.579;599620871792536320;5044.1587;862
2024-09-16T19:00:54.586;599620871800211968;5051.834;106
2024-09-16T19:00:54.594;599620871807887744;5059.51;-129
2024-09-16T19:00:54.602;599620871815563392;5067.185;96
2024-09-16T19:00:54.609;599620871823239040;5074.861;14
2024-09-16T19:00:54.617;599620871830914816;5082.537;-103
2024-09-16T19:00:54.625;599620871838590464;5090.2124;-7
2024-09-16T19:00:54.632;599620871846266240;5097.888;9
2024-09-16T19:00:54.640;599620871853941888;5105.5635;-35
2024-09-16T19:00:54.648;599620871861617536;5113.2397;-9
2024-09-16T19:00:54.655;599620871869293312;5120.9155;14
2024-09-16T19:00:54.663;599620871876968960;5128.591;16
2024-09-16T19:00:54.671;599620871884644608;5136.266;37
2024-09-16T19:00:54.678;599620871892320384;5143.9424;58
2024-09-16T19:00:54.686;599620871899996032;5151.618;68
2024-09-16T19:00:54.694;599620871907671808;5159.294;84
2024-09-16T19:00:54.701;599620871915347456;5166.969;108
2024-09-16T19:00:54.709;599620871923023104;5174.6445;131
2024-09-16T19:00:54.717;599620871930698880;5182.321;153
2024-09-16T19:00:54.724;599620871938374528;5189.9966;181
2024-09-16T19:00:54.732;599620871946050176;5197.672;216
2024-09-16T19:00:54.740;599620871953725952;5205.3477;235
2024-09-16T19:00:54.748;599620871961401600;5213.0234;237
2024-09-16T19:00:54.755;599620871969077248;5220.699;233
2024-09-16T19:00:54.763;599620871976753024;5228.375;221
2024-09-16T19:00:54.771;599620871984428672;5236.0503;202
2024-09-16T19:00:54.778;599620871992104448;5243.7266;186
2024-09-16T19:00:54.786;599620871999780096;5251.402;169
2024-09-16T19:00:54.794;599620872007455744;5259.0776;141
2024-09-16T19:00:54.801;599620872015131520;5266.7534;110
2024-09-16T19:00:54.809;599620872022807168;5274.4287;91
2024-09-16T19:00:54.817;599620872030482816;5282.105;73
2024-09-16T19:00:54.824;599620872038158592;5289.7803;56
2024-09-16T19:00:54.832;599620872045834240;5297.456;61
2024-09-16T19:00:54.840;599620872053509888;5305.132;65
2024-09-16T19:00:54.847;599620872061185664;5312.8076;65
2024-09-16T19:00:54.855;599620872068861312;5320.4834;70
2024-09-16T19:00:54.863;599620872076537088;5328.1587;75
2024-09-16T19:00:54.870;599620872084212736;5335.8345;73
2024-09-16T19:00:54.878;599620872091888384;5343.5107;80
2024-09-16T19:00:54.886;599620872099564160;5351.186;87
2024-09-16T19:00:54.893;599620872107239808;5358.862;80
2024-09-16T19:00:54.901;599620872114915456;5366.537;73
2024-09-16T19:00:54.909;599620872122591232;5374.213;70
2024-09-16T19:00:54.916;599620872130266880;5381.889;68
2024-09-16T19:00:54.924;599620872137942656;5389.5645;91
2024-09-16T19:00:54.932;599620872145618304;5397.24;141
2024-09-16T19:00:54.939;599620872153293952;5404.9155;171
2024-09-16T19:00:54.947;599620872160969728;5412.592;146
2024-09-16T19:00:54.955;599620872168645376;5420.2676;106
2024-09-16T19:00:54.962;599620872176321024;5427.943;82
2024-09-16T19:00:54.970;599620872183996800;5435.6187;68
2024-09-16T19:00:54.978;599620872191672448;5443.2944;54
2024-09-16T19:00:54.985;599620872199348096;5450.97;51
2024-09-16T19:00:54.993;599620872207023872;5458.646;58
2024-09-16T19:00:55.001;599620872214699520;5466.3213;54
2024-09-16T19:00:55.008;599620872222375296;5473.997;51
2024-09-16T19:00:55.016;599620872230050944;5481.673;56
2024-09-16T19:00:55.024;599620872237726592;5489.3486;51
2024-09-16T19:00:55.032;599620872245402368;5497.0244;14
2024-09-16T19:00:55.039;599620872253078016;5504.6997;56
2024-09-16T19:00:55.047;599620872260753664;5512.3755;379
2024-09-16T19:00:55.055;599620872268429440;5520.0513;852
2024-09-16T19:00:55.062;599620872276105088;5527.727;826
2024-09-16T19:00:55.070;599620872283780864;5535.403;226
2024-09-16T19:00:55.078;599620872291456512;5543.0786;-47
2024-09-16T19:00:55.085;599620872299132160;5550.754;103
2024-09-16T19:00:55.093;599620872306807936;5558.4297;30
2024-09-16T19:00:55.101;599620872314483584;5566.1055;-96
2024-09-16T19:00:55.108;599620872322159232;5573.781;-9
2024-09-16T19:00:55.116;599620872329835008;5581.457;23
2024-09-16T19:00:55.124;599620872337510656;5589.1323;-21
2024-09-16T19:00:55.131;599620872345186400;5596.808;0
2024-09-16T19:00:55.139;599620872352862080;5604.484;28
2024-09-16T19:00:55.147;599620872360537728;5612.1597;21
2024-09-16T19:00:55.154;599620872368213504;5619.8354;32
2024-09-16T19:00:55.162;599620872375889152;5627.5107;58
2024-09-16T19:00:55.170;599620872383564800;5635.1865;63
2024-09-16T19:00:55.177;599620872391240576;5642.863;73
2024-09-16T19:00:55.185;599620872398916224;5650.538;108
2024-09-16T19:00:55.193;599620872406592000;5658.214;136
2024-09-16T19:00:55.200;599620872414267648;5665.889;146
2024-09-16T19:00:55.208;599620872421943296;5673.565;171
2024-09-16T19:00:55.216;599620872429619072;5681.241;209
2024-09-16T19:00:55.223;599620872437294720;5688.9165;221
2024-09-16T19:00:55.231;599620872444970368;5696.5923;221
2024-09-16T19:00:55.239;599620872452646144;5704.2676;228
2024-09-16T19:00:55.246;599620872460321792;5711.944;230
2024-09-16T19:00:55.254;599620872467997568;5719.6196;226
2024-09-16T19:00:55.262;599620872475673216;5727.295;219
2024-09-16T19:00:55.269;599620872483348864;5734.9707;202
2024-09-16T19:00:55.277;599620872491024640;5742.6465;167
2024-09-16T19:00:55.285;599620872498700288;5750.3223;141
2024-09-16T19:00:55.292;599620872506375936;5757.998;124
2024-09-16T19:00:55.300;599620872514051712;5765.6733;96
2024-09-16T19:00:55.308;599620872521727360;5773.3496;73
2024-09-16T19:00:55.316;599620872529403008;5781.025;77
2024-09-16T19:00:55.323;599620872537078784;5788.7007;94
2024-09-16T19:00:55.331;599620872544754432;5796.3765;98
2024-09-16T19:00:55.339;599620872552430208;5804.052;103
2024-09-16T19:00:55.346;599620872560105856;5811.728;110
2024-09-16T19:00:55.354;599620872567781504;5819.4033;110
2024-09-16T19:00:55.362;599620872575457280;5827.079;103
2024-09-16T19:00:55.369;599620872583132928;5834.755;101
2024-09-16T19:00:55.377;599620872590808576;5842.4307;113
2024-09-16T19:00:55.385;599620872598484352;5850.1064;108
2024-09-16T19:00:55.392;599620872606160000;5857.7817;91
2024-09-16T19:00:55.400;599620872613835648;5865.4575;94
2024-09-16T19:00:55.408;599620872621511424;5873.134;124
2024-09-16T19:00:55.415;599620872629187072;5880.809;167
2024-09-16T19:00:55.423;599620872636862848;5888.485;195
2024-09-16T19:00:55.431;599620872644538496;5896.16;174
2024-09-16T19:00:55.438;599620872652214144;5903.836;131
2024-09-16T19:00:55.446;599620872659889920;5911.512;106
2024-09-16T19:00:55.454;599620872667565568;5919.1875;98
2024-09-16T19:00:55.461;599620872675241216;5926.863;98
2024-09-16T19:00:55.469;599620872682916992;5934.5386;91
2024-09-16T19:00:55.477;599620872690592640;5942.215;77
2024-09-16T19:00:55.484;599620872698268416;5949.8906;70
2024-09-16T19:00:55.492;599620872705944064;5957.566;82
2024-09-16T19:00:55.500;599620872713619712;5965.241;91
2024-09-16T19:00:55.507;599620872721295488;5972.9175;84
2024-09-16T19:00:55.515;599620872728971136;5980.5933;65
2024-09-16T19:00:55.523;599620872736646784;5988.2686;131
2024-09-16T19:00:55.530;599620872744322560;5995.9443;464
2024-09-16T19:00:55.538;599620872751998208;6003.6196;947
2024-09-16T19:00:55.546;599620872759673856;6011.296;885
2024-09-16T19:00:55.553;599620872767349632;6018.9717;190
2024-09-16T19:00:55.561;599620872775025280;6026.647;-115
2024-09-16T19:00:55.569;599620872782701056;6034.3228;117
2024-09-16T19:00:55.576;599620872790376704;6041.9985;87
2024-09-16T19:00:55.584;599620872798052352;6049.6743;-77
2024-09-16T19:00:55.592;599620872805728128;6057.35;7
2024-09-16T19:00:55.600;599620872813403776;6065.0254;54
2024-09-16T19:00:55.607;599620872821079424;6072.7017;0
2024-09-16T19:00:55.615;599620872828755200;6080.377;32
2024-09-16T19:00:55.623;599620872836430848;6088.0527;68
2024-09-16T19:00:55.630;599620872844106624;6095.7285;49
2024-09-16T19:00:55.638;599620872851782272;6103.404;54
2024-09-16T19:00:55.646;599620872859457920;6111.08;87
2024-09-16T19:00:55.653;599620872867133696;6118.7554;108
2024-09-16T19:00:55.661;599620872874809344;6126.431;120
2024-09-16T19:00:55.669;599620872882484992;6134.107;139
2024-09-16T19:00:55.676;599620872890160768;6141.7827;164
2024-09-16T19:00:55.684;599620872897836416;6149.4585;183
2024-09-16T19:00:55.692;599620872905512139;6157.134;216
2024-09-16T19:00:55.699;599620872913187840;6164.8096;252
2024-09-16T19:00:55.707;599620872920863488;6172.486;275
2024-09-16T19:00:55.715;599620872928539264;6180.161;287
2024-09-16T19:00:55.722;599620872936214912;6187.837;289
2024-09-16T19:00:55.730;599620872943890560;6195.512;289
2024-09-16T19:00:55.738;599620872951566336;6203.188;285
2024-09-16T19:00:55.745;599620872959241984;6210.8643;273
2024-09-16T19:00:55.753;599620872966917760;6218.5396;249
2024-09-16T19:00:55.761;599620872974593408;6226.2153;212
2024-09-16T19:00:55.768;599620872982269056;6233.8906;167
2024-09-16T19:00:55.776;599620872989944832;6241.567;124
2024-09-16T19:00:55.784;599620872997620480;6249.2427;106
2024-09-16T19:00:55.791;599620873005296128;6256.918;98
2024-09-16T19:00:55.799;599620873012971904;6264.5938;84
2024-09-16T19:00:55.807;599620873020647552;6272.2695;75
2024-09-16T19:00:55.814;599620873028323328;6279.9453;80
2024-09-16T19:00:55.822;599620873035998976;6287.621;89
2024-09-16T19:00:55.830;599620873043674624;6295.2964;89
2024-09-16T19:00:55.837;599620873051350400;6302.9727;87
2024-09-16T19:00:55.845;599620873059026048;6310.648;94
2024-09-16T19:00:55.853;599620873066701696;6318.3237;94
2024-09-16T19:00:55.860;599620873074377472;6325.9995;89
2024-09-16T19:00:55.868;599620873082053120;6333.675;87
2024-09-16T19:00:55.876;599620873089728768;6341.3506;82
2024-09-16T19:00:55.884;599620873097404544;6349.0264;75
2024-09-16T19:00:55.891;599620873105080192;6356.702;82
2024-09-16T19:00:55.899;599620873112755968;6364.378;129
2024-09-16T19:00:55.907;599620873120431616;6372.0537;169
2024-09-16T19:00:55.914;599620873128107264;6379.729;150
2024-09-16T19:00:55.922;599620873135783040;6387.405;115
2024-09-16T19:00:55.930;599620873143458688;6395.0806;96
2024-09-16T19:00:55.937;599620873151134336;6402.756;84
2024-09-16T19:00:55.945;599620873158810112;6410.432;70
2024-09-16T19:00:55.953;599620873166485760;6418.1074;56
2024-09-16T19:00:55.960;599620873174161408;6425.783;56
2024-09-16T19:00:55.968;599620873181837184;6433.459;65
2024-09-16T19:00:55.976;599620873189512832;6441.135;63
2024-09-16T19:00:55.983;599620873197188608;6448.8105;58
2024-09-16T19:00:55.991;599620873204864256;6456.486;54
2024-09-16T19:00:55.999;599620873212539904;6464.1616;32
2024-09-16T19:00:56.006;599620873220215680;6471.838;65
2024-09-16T19:00:56.014;599620873227891328;6479.513;362
2024-09-16T19:00:56.022;599620873235566976;6487.189;909
2024-09-16T19:00:56.029;599620873243242752;6494.8643;1036
2024-09-16T19:00:56.037;599620873250918400;6502.5405;355
2024-09-16T19:00:56.045;599620873258594176;6510.2163;-181
2024-09-16T19:00:56.052;599620873266269824;6517.8916;-7
2024-09-16T19:00:56.060;599620873273945472;6525.5674;87
2024-09-16T19:00:56.068;599620873281621248;6533.2427;-96
2024-09-16T19:00:56.075;599620873289296896;6540.919;-80
2024-09-16T19:00:56.083;599620873296972544;6548.5947;4
2024-09-16T19:00:56.091;599620873304648320;6556.27;-35
2024-09-16T19:00:56.098;599620873312323968;6563.946;-40
2024-09-16T19:00:56.106;599620873319999616;6571.6216;4
2024-09-16T19:00:56.114;599620873327675392;6579.2974;11
2024-09-16T19:00:56.121;599620873335351040;6586.973;14
2024-09-16T19:00:56.129;599620873343026816;6594.6484;32
2024-09-16T19:00:56.137;599620873350702464;6602.3247;42
2024-09-16T19:00:56.145;599620873358378112;6610.0;61
2024-09-16T19:00:56.152;599620873366053888;6617.676;84
2024-09-16T19:00:56.160;599620873373729536;6625.3516;103
2024-09-16T19:00:56.168;599620873381405184;6633.027;131
2024-09-16T19:00:56.175;599620873389080960;6640.703;164
2024-09-16T19:00:56.183;599620873396756608;6648.3784;190
2024-09-16T19:00:56.191;599620873404432384;6656.054;214
2024-09-16T19:00:56.198;599620873412108032;6663.73;228
2024-09-16T19:00:56.206;599620873419783680;6671.406;235
2024-09-16T19:00:56.214;599620873427459456;6679.0815;233
2024-09-16T19:00:56.221;599620873435135104;6686.757;214
2024-09-16T19:00:56.229;599620873442810752;6694.4326;190
2024-09-16T19:00:56.237;599620873450486528;6702.109;176
2024-09-16T19:00:56.244;599620873458162176;6709.784;150
2024-09-16T19:00:56.252;599620873465837878;6717.46;106
2024-09-16T19:00:56.260;599620873473513472;6725.1353;70
2024-09-16T19:00:56.267;599620873481189120;6732.811;56
2024-09-16T19:00:56.275;599620873488864896;6740.487;40
2024-09-16T19:00:56.283;599620873496540544;6748.1626;18
2024-09-16T19:00:56.290;599620873504216192;6755.838;16
2024-09-16T19:00:56.298;599620873511891968;6763.5137;25
2024-09-16T19:00:56.306;599620873519567616;6771.19;28
2024-09-16T19:00:56.313;599620873527243392;6778.865;35
2024-09-16T19:00:56.321;599620873534919040;6786.541;47
2024-09-16T19:00:56.329;599620873542594688;6794.2163;49
2024-09-16T19:00:56.336;599620873550270464;6801.8926;44
2024-09-16T19:00:56.344;599620873557946112;6809.5684;49
2024-09-16T19:00:56.352;599620873565621760;6817.2437;49
2024-09-16T19:00:56.359;599620873573297536;6824.9194;40
2024-09-16T19:00:56.367;599620873580973184;6832.5947;35
2024-09-16T19:00:56.375;599620873588648960;6840.271;58
2024-09-16T19:00:56.382;599620873596324608;6847.947;113
2024-09-16T19:00:56.390;599620873604000256;6855.622;146
2024-09-16T19:00:56.398;599620873611676032;6863.298;120
2024-09-16T19:00:56.405;599620873619351680;6870.9736;70
2024-09-16T19:00:56.413;599620873627027328;6878.6494;49
2024-09-16T19:00:56.421;599620873634703104;6886.325;42
2024-09-16T19:00:56.429;599620873642378752;6894.0005;28
2024-09-16T19:00:56.436;599620873650054400;6901.6763;14
2024-09-16T19:00:56.444;599620873657730176;6909.352;18
2024-09-16T19:00:56.452;599620873665405824;6917.028;28
2024-09-16T19:00:56.459;599620873673081600;6924.7036;21
2024-09-16T19:00:56.467;599620873680757248;6932.379;21
2024-09-16T19:00:56.475;599620873688432896;6940.0547;23
2024-09-16T19:00:56.482;599620873696108672;6947.7305;-9
2024-09-16T19:00:56.490;599620873703784320;6955.4062;14
2024-09-16T19:00:56.498;599620873711459968;6963.0815;313
2024-09-16T19:00:56.505;599620873719135744;6970.758;869
2024-09-16T19:00:56.513;599620873726811392;6978.433;1029
2024-09-16T19:00:56.521;599620873734487040;6986.109;431
2024-09-16T19:00:56.528;599620873742162816;6993.7847;-70
2024-09-16T19:00:56.536;599620873749838464;7001.4604;-14
2024-09-16T19:00:56.544;599620873757514240;7009.136;-16
2024-09-16T19:00:56.551;599620873765189888;7016.8115;-131
2024-09-16T19:00:56.559;599620873772865536;7024.4873;-77
2024-09-16T19:00:56.567;599620873780541312;7032.163;-37
2024-09-16T19:00:56.574;599620873788216960;7039.839;-75
2024-09-16T19:00:56.582;599620873795892608;7047.5146;-56
2024-09-16T19:00:56.590;599620873803568384;7055.19;-21
2024-09-16T19:00:56.597;599620873811244032;7062.8657;-21
2024-09-16T19:00:56.605;599620873818919808;7070.542;-16
2024-09-16T19:00:56.613;599620873826595456;7078.2173;4
2024-09-16T19:00:56.620;599620873834271104;7085.893;21
2024-09-16T19:00:56.628;599620873841946880;7093.5684;32
2024-09-16T19:00:56.636;599620873849622528;7101.2446;56
2024-09-16T19:00:56.643;599620873857298176;7108.9204;82
2024-09-16T19:00:56.651;599620873864973952;7116.5957;106
2024-09-16T19:00:56.659;599620873872649600;7124.2715;139
2024-09-16T19:00:56.666;599620873880325248;7131.947;171
