Phone timestamp;RR-interval [ms]
2024-09-16T19:19:07.519;370
2024-09-16T19:19:07.889;374
2024-09-16T19:19:08.263;374
2024-09-16T19:19:08.637;367
2024-09-16T19:19:09.004;371
2024-09-16T19:19:09.375;369
2024-09-16T19:19:09.744;373
2024-09-16T19:19:10.117;369
2024-09-16T19:19:10.486;368
2024-09-16T19:19:10.854;372
2024-09-16T19:19:11.226;372
2024-09-16T19:19:11.598;371
2024-09-16T19:19:11.969;373
2024-09-16T19:19:12.342;373
2024-09-16T19:19:12.715;373
2024-09-16T19:19:13.088;377
2024-09-16T19:19:13.465;374
2024-09-16T19:19:13.839;370
2024-09-16T19:19:14.209;374
2024-09-16T19:19:14.583;373
2024-09-16T19:19:14.956;371
2024-09-16T19:19:15.327;376
2024-09-16T19:19:15.703;372
2024-09-16T19:19:16.075;372
2024-09-16T19:19:16.447;378
2024-09-16T19:19:16.825;375
2024-09-16T19:19:17.200;377
2024-09-16T19:19:17.577;376
2024-09-16T19:19:17.953;380
2024-09-16T19:19:18.333;379
2024-09-16T19:19:18.712;380
2024-09-16T19:19:19.092;380
2024-09-16T19:19:19.472;380
2024-09-16T19:19:19.852;380
2024-09-16T19:19:20.232;381
2024-09-16T19:19:20.613;382
2024-09-16T19:19:20.995;384
2024-09-16T19:19:21.379;384
2024-09-16T19:19:21.763;386
2024-09-16T19:19:22.149;387
2024-09-16T19:19:22.536;388
2024-09-16T19:19:22.924;389
2024-09-16T19:19:23.313;388
2024-09-16T19:19:23.701;389
2024-09-16T19:19:24.090;391
2024-09-16T19:19:24.481;390
2024-09-16T19:19:24.871;388
2024-09-16T19:19:25.259;391
2024-09-16T19:19:25.650;392
2024-09-16T19:19:26.042;393
2024-09-16T19:19:26.435;391
2024-09-16T19:19:26.826;392
2024-09-16T19:19:27.218;396
2024-09-16T19:19:27.614;396
2024-09-16T19:19:28.010;397
2024-09-16T19:19:28.407;397
2024-09-16T19:19:28.804;401
2024-09-16T19:19:29.205;402
2024-09-16T19:19:29.607;404
2024-09-16T19:19:30.011;403
2024-09-16T19:19:30.414;403
2024-09-16T19:19:30.817;401
2024-09-16T19:19:31.218;401
2024-09-16T19:19:31.619;401
2024-09-16T19:19:32.020;401
2024-09-16T19:19:32.421;400
2024-09-16T19:19:32.821;401
2024-09-16T19:19:33.222;400
2024-09-16T19:19:33.622;403
2024-09-16T19:19:34.025;401
2024-09-16T19:19:34.426;403
2024-09-16T19:19:34.829;403
2024-09-16T19:19:35.232;406
2024-09-16T19:19:35.638;805
2024-09-16T19:19:36.443;400
2024-09-16T19:19:36.843;407
2024-09-16T19:19:37.250;394
2024-09-16T19:19:37.644;402
2024-09-16T19:19:38.046;397
2024-09-16T19:19:38.443;401
2024-09-16T19:19:38.844;399
2024-09-16T19:19:39.243;401
2024-09-16T19:19:39.644;399
2024-09-16T19:19:40.043;398
2024-09-16T19:19:40.441;397
2024-09-16T19:19:40.838;397
2024-09-16T19:19:41.235;397
2024-09-16T19:19:41.632;399
2024-09-16T19:19:42.031;398
2024-09-16T19:19:42.429;399
2024-09-16T19:19:42.828;400
2024-09-16T19:19:43.228;397
2024-09-16T19:19:43.625;400
2024-09-16T19:19:44.025;398
2024-09-16T19:19:44.423;395
2024-09-16T19:19:44.818;402
2024-09-16T19:19:45.220;783
2024-09-16T19:19:46.003;345
2024-09-16T19:19:46.348;439
2024-09-16T19:19:46.787;297
2024-09-16T19:19:47.084;479
2024-09-16T19:19:47.563;785
2024-09-16T19:19:48.348;385
2024-09-16T19:19:48.733;629
2024-09-16T19:19:49.362;636
2024-09-16T19:19:49.998;301
2024-09-16T19:19:50.299;387
2024-09-16T19:19:50.686;387
2024-09-16T19:19:51.073;759
2024-09-16T19:19:51.832;1141
2024-09-16T19:19:52.973;370
2024-09-16T19:19:53.343;379
2024-09-16T19:19:53.722;374
2024-09-16T19:19:54.096;928
2024-09-16T19:19:55.024;324
2024-09-16T19:19:55.348;585
2024-09-16T19:19:55.933;366
2024-09-16T19:19:56.299;361
2024-09-16T19:19:56.660;363
2024-09-16T19:19:57.023;360
2024-09-16T19:19:57.383;363
2024-09-16T19:19:57.746;365
2024-09-16T19:19:58.111;286
2024-09-16T19:19:58.397;328
2024-09-16T19:19:58.725;469
2024-09-16T19:19:59.194;365
2024-09-16T19:19:59.559;366
2024-09-16T19:19:59.925;360
2024-09-16T19:20:00.285;356
2024-09-16T19:20:00.641;359
2024-09-16T19:20:01.000;357
2024-09-16T19:20:01.357;356
2024-09-16T19:20:01.713;661
2024-09-16T19:20:02.374;410
2024-09-16T19:20:02.784;369
2024-09-16T19:20:03.153;1074
2024-09-16T19:20:04.227;358
2024-09-16T19:20:04.585;715
2024-09-16T19:20:05.300;977
2024-09-16T19:20:06.277;783
2024-09-16T19:20:07.060;553
2024-09-16T19:20:07.613;879
2024-09-16T19:20:08.492;352
2024-09-16T19:20:08.844;354
2024-09-16T19:20:09.198;349
2024-09-16T19:20:09.547;1465
2024-09-16T19:20:11.012;292
2024-09-16T19:20:11.304;1056
2024-09-16T19:20:12.360;704
2024-09-16T19:20:13.064;350
2024-09-16T19:20:13.414;351
2024-09-16T19:20:13.765;344
2024-09-16T19:20:14.109;441
2024-09-16T19:20:14.550;265
2024-09-16T19:20:14.815;345
2024-09-16T19:20:15.160;704
2024-09-16T19:20:15.864;850
2024-09-16T19:20:16.714;540
2024-09-16T19:20:17.254;344
2024-09-16T19:20:17.598;348
2024-09-16T19:20:17.946;687
2024-09-16T19:20:18.633;409
2024-09-16T19:20:19.042;293
2024-09-16T19:20:19.335;695
2024-09-16T19:20:20.030;569
2024-09-16T19:20:20.599;468
2024-09-16T19:20:21.067;341
2024-09-16T19:20:21.408;341
2024-09-16T19:20:21.749;1525
2024-09-16T19:20:23.274;344
2024-09-16T19:20:23.618;534
2024-09-16T19:20:24.152;347
2024-09-16T19:20:24.499;395
2024-09-16T19:20:24.894;624
2024-09-16T19:20:25.518;340
2024-09-16T19:20:25.858;339
2024-09-16T19:20:26.197;331
2024-09-16T19:20:26.528;439
2024-09-16T19:20:26.967;1266
2024-09-16T19:20:28.233;339
2024-09-16T19:20:28.572;680
2024-09-16T19:20:29.252;333
2024-09-16T19:20:29.585;333
2024-09-16T19:20:29.918;589
2024-09-16T19:20:30.507;268
