Phone timestamp;sensor timestamp [ns];timestamp [ms];ecg [uV]
2024-09-16T19:00:22.864;599620840029936512;776.4453;5138
2024-09-16T19:00:22.872;599620840037612288;784.1211;5086
2024-09-16T19:00:22.879;599620840045288192;791.797;5055
2024-09-16T19:00:22.887;599620840052963968;799.4728;5025
2024-09-16T19:00:22.895;599620840060639872;807.1487;4987
2024-09-16T19:00:22.902;599620840068315648;814.82446;4956
2024-09-16T19:00:22.910;599620840075991552;822.50037;4938
2024-09-16T19:00:22.918;599620840083667328;830.17615;4921
2024-09-16T19:00:22.925;599620840091343104;837.8519;4912
2024-09-16T19:00:22.933;599620840099019008;845.52783;4900
2024-09-16T19:00:22.941;599620840106694784;853.2036;4874
2024-09-16T19:00:22.948;599620840114370688;860.8795;4850
2024-09-16T19:00:22.956;599620840122046464;868.55524;4832
2024-09-16T19:00:22.964;599620840129722368;876.23114;4796
2024-09-16T19:00:22.971;599620840137398144;883.9069;4740
2024-09-16T19:00:22.979;599620840145074048;891.5828;4681
2024-09-16T19:00:22.987;599620840152749824;899.2586;4615
2024-09-16T19:00:22.994;599620840160425728;906.9345;4537
2024-09-16T19:00:23.002;599620840168101504;914.6103;4455
2024-09-16T19:00:23.010;599620840175777280;922.2861;4372
2024-09-16T19:00:23.017;599620840183453184;929.962;4299
2024-09-16T19:00:23.025;599620840191128960;937.63776;4240
2024-09-16T19:00:23.033;599620840198804864;945.31366;4186
2024-09-16T19:00:23.040;599620840206480640;952.98944;4132
2024-09-16T19:00:23.048;599620840214156544;960.66534;4087
2024-09-16T19:00:23.056;599620840221832320;968.3411;4052
2024-09-16T19:00:23.064;599620840229508224;976.017;4019
2024-09-16T19:00:23.071;599620840237184000;983.6928;3983
2024-09-16T19:00:23.079;599620840244859904;991.3687;3948
2024-09-16T19:00:23.087;599620840252535680;999.0445;3920
2024-09-16T19:00:23.094;599620840260211456;1006.7203;3884
2024-09-16T19:00:23.102;599620840267887360;1014.3962;3821
2024-09-16T19:00:23.110;599620840275563136;1022.07196;3769
2024-09-16T19:00:23.117;599620840283239040;1029.7478;3743
2024-09-16T19:00:23.125;599620840290914816;1037.4236;3708
2024-09-16T19:00:23.133;599620840298590720;1045.0995;3656
2024-09-16T19:00:23.140;599620840306266496;1052.7753;3628
2024-09-16T19:00:23.148;599620840313942400;1060.4512;3639
2024-09-16T19:00:23.156;599620840321618176;1068.127;3623
2024-09-16T19:00:23.163;599620840329294080;1075.8029;3557
2024-09-16T19:00:23.171;599620840336969856;1083.4786;3496
2024-09-16T19:00:23.179;599620840344645632;1091.1544;3449
2024-09-16T19:00:23.186;599620840352321536;1098.8303;3392
2024-09-16T19:00:23.194;599620840359997312;1106.5061;3338
2024-09-16T19:00:23.202;599620840367673222;1114.182;3295
2024-09-16T19:00:23.209;599620840375349248;1121.858;3263
2024-09-16T19:00:23.217;599620840383025280;1129.534;3230
2024-09-16T19:00:23.225;599620840390701184;1137.21;3197
2024-09-16T19:00:23.232;599620840398377216;1144.886;3175
2024-09-16T19:00:23.240;599620840406053120;1152.5619;3128
2024-09-16T19:00:23.248;599620840413729152;1160.2379;3060
2024-09-16T19:00:23.255;599620840421405056;1167.9138;3095
2024-09-16T19:00:23.263;599620840429081088;1175.5898;3416
2024-09-16T19:00:23.271;599620840436756992;1183.2657;3908
2024-09-16T19:00:23.278;599620840444433024;1190.9418;3875
2024-09-16T19:00:23.286;599620840452108928;1198.6177;3119
2024-09-16T19:00:23.294;599620840459784960;1206.2937;2671
2024-09-16T19:00:23.301;599620840467460992;1213.9698;2857
2024-09-16T19:00:23.309;599620840475136896;1221.6458;2834
2024-09-16T19:00:23.317;599620840482812928;1229.3218;2617
2024-09-16T19:00:23.324;599620840490488832;1236.9977;2655
2024-09-16T19:00:23.332;599620840498164864;1244.6737;2704
2024-09-16T19:00:23.340;599620840505840768;1252.3496;2617
2024-09-16T19:00:23.348;599620840513516800;1260.0256;2593
2024-09-16T19:00:23.355;599620840521192704;1267.7015;2610
2024-09-16T19:00:23.363;599620840528868736;1275.3776;2577
2024-09-16T19:00:23.371;599620840536544640;1283.0535;2553
2024-09-16T19:00:23.378;599620840544220672;1290.7295;2553
2024-09-16T19:00:23.386;599620840551896704;1298.4055;2537
2024-09-16T19:00:23.394;599620840559572608;1306.0814;2518
2024-09-16T19:00:23.401;599620840567248640;1313.7574;2516
2024-09-16T19:00:23.409;599620840574924544;1321.4333;2513
2024-09-16T19:00:23.417;599620840582600576;1329.1094;2511
2024-09-16T19:00:23.424;599620840590276480;1336.7853;2527
2024-09-16T19:00:23.432;599620840597952512;1344.4613;2542
2024-09-16T19:00:23.440;599620840605628416;1352.1372;2539
2024-09-16T19:00:23.447;599620840613304448;1359.8132;2535
2024-09-16T19:00:23.455;599620840620980352;1367.4891;2513
2024-09-16T19:00:23.463;599620840628656384;1375.1652;2471
2024-09-16T19:00:23.470;599620840636332416;1382.8412;2431
2024-09-16T19:00:23.478;599620840644008320;1390.5171;2386
2024-09-16T19:00:23.486;599620840651684352;1398.1931;2327
2024-09-16T19:00:23.493;599620840659360256;1405.869;2249
2024-09-16T19:00:23.501;599620840667036288;1413.545;2172
2024-09-16T19:00:23.509;599620840674712192;1421.221;2118
2024-09-16T19:00:23.516;599620840682388224;1428.897;2075
2024-09-16T19:00:23.524;599620840690064128;1436.5729;2033
2024-09-16T19:00:23.532;599620840697740160;1444.2489;1988
2024-09-16T19:00:23.539;599620840705416064;1451.9248;1953
2024-09-16T19:00:23.547;599620840713092096;1459.601;1941
2024-09-16T19:00:23.555;599620840720768128;1467.277;1941
2024-09-16T19:00:23.562;599620840728444032;1474.9529;1922
2024-09-16T19:00:23.570;599620840736120064;1482.6289;1896
2024-09-16T19:00:23.578;599620840743795968;1490.3048;1884
2024-09-16T19:00:23.585;599620840751472000;1497.9808;1870
2024-09-16T19:00:23.593;599620840759147904;1505.6567;1837
2024-09-16T19:00:23.601;599620840766823936;1513.3328;1807
2024-09-16T19:00:23.609;599620840774499840;1521.0087;1785
2024-09-16T19:00:23.616;599620840782175872;1528.6847;1764
2024-09-16T19:00:23.624;599620840789851776;1536.3606;1738
2024-09-16T19:00:23.632;599620840797527808;1544.0366;1733
2024-09-16T19:00:23.639;599620840805203840;1551.7126;1764
2024-09-16T19:00:23.647;599620840812879744;1559.3885;1781
2024-09-16T19:00:23.655;599620840820555776;1567.0646;1733
2024-09-16T19:00:23.662;599620840828231680;1574.7405;1665
2024-09-16T19:00:23.670;599620840835907712;1582.4165;1625
2024-09-16T19:00:23.678;599620840843583616;1590.0924;1602
2024-09-16T19:00:23.685;599620840851259648;1597.7684;1566
2024-09-16T19:00:23.693;599620840858935552;1605.4443;1536
2024-09-16T19:00:23.701;599620840866611584;1613.1204;1524
2024-09-16T19:00:23.708;599620840874287488;1620.7963;1512
2024-09-16T19:00:23.716;599620840881963520;1628.4723;1496
2024-09-16T19:00:23.724;599620840889639552;1636.1483;1486
2024-09-16T19:00:23.731;599620840897315456;1643.8242;1465
2024-09-16T19:00:23.739;599620840904991488;1651.5002;1415
2024-09-16T19:00:23.747;599620840912667392;1659.1761;1427
2024-09-16T19:00:23.754;599620840920343424;1666.8522;1693
2024-09-16T19:00:23.762;599620840928019307;1674.5281;2216
2024-09-16T19:00:23.770;599620840935694976;1682.2037;2393
2024-09-16T19:00:23.777;599620840943370624;1689.8794;1781
2024-09-16T19:00:23.785;599620840951046400;1697.5552;1206
2024-09-16T19:00:23.793;599620840958722048;1705.2308;1276
2024-09-16T19:00:23.800;599620840966397696;1712.9065;1309
2024-09-16T19:00:23.808;599620840974073472;1720.5823;1133
2024-09-16T19:00:23.816;599620840981749120;1728.2579;1156
2024-09-16T19:00:23.823;599620840989424896;1735.9337;1220
2024-09-16T19:00:23.831;599620840997100544;1743.6094;1163
2024-09-16T19:00:23.839;599620841004776192;1751.285;1152
2024-09-16T19:00:23.846;599620841012451968;1758.9608;1182
2024-09-16T19:00:23.854;599620841020127616;1766.6365;1170
2024-09-16T19:00:23.862;599620841027803264;1774.312;1159
2024-09-16T19:00:23.869;599620841035479040;1781.9878;1168
2024-09-16T19:00:23.877;599620841043154688;1789.6635;1168
2024-09-16T19:00:23.885;599620841050830464;1797.3392;1168
2024-09-16T19:00:23.893;599620841058506112;1805.0149;1182
2024-09-16T19:00:23.900;599620841066181760;1812.6906;1201
2024-09-16T19:00:23.908;599620841073857536;1820.3663;1218
2024-09-16T19:00:23.916;599620841081533184;1828.042;1241
2024-09-16T19:00:23.923;599620841089208832;1835.7177;1265
2024-09-16T19:00:23.931;599620841096884608;1843.3934;1276
2024-09-16T19:00:23.939;599620841104560256;1851.0691;1281
2024-09-16T19:00:23.946;599620841112235904;1858.7448;1272
2024-09-16T19:00:23.954;599620841119911680;1866.4205;1251
2024-09-16T19:00:23.962;599620841127587328;1874.0961;1225
2024-09-16T19:00:23.969;599620841135263104;1881.7719;1192
2024-09-16T19:00:23.977;599620841142938752;1889.4475;1144
2024-09-16T19:00:23.985;599620841150614400;1897.1232;1097
2024-09-16T19:00:23.992;599620841158290176;1904.799;1057
2024-09-16T19:00:24.000;599620841165965824;1912.4746;1017
2024-09-16T19:00:24.008;599620841173641472;1920.1503;980
2024-09-16T19:00:24.015;599620841181317248;1927.826;954
2024-09-16T19:00:24.023;599620841188992896;1935.5017;937
2024-09-16T19:00:24.031;599620841196668544;1943.1774;921
2024-09-16T19:00:24.038;599620841204344320;1950.8531;914
2024-09-16T19:00:24.046;599620841212019968;1958.5288;911
2024-09-16T19:00:24.054;599620841219695744;1966.2046;909
2024-09-16T19:00:24.061;599620841227371392;1973.8802;909
2024-09-16T19:00:24.069;599620841235047040;1981.5558;907
2024-09-16T19:00:24.077;599620841242722816;1989.2316;904
2024-09-16T19:00:24.084;599620841250398464;1996.9072;899
2024-09-16T19:00:24.092;599620841258074112;2004.5829;885
2024-09-16T19:00:24.100;599620841265749888;2012.2587;869
2024-09-16T19:00:24.107;599620841273425536;2019.9343;855
2024-09-16T19:00:24.115;599620841281101312;2027.6101;838
2024-09-16T19:00:24.123;599620841288776960;2035.2858;829
2024-09-16T19:00:24.130;599620841296452608;2042.9614;855
2024-09-16T19:00:24.138;599620841304128384;2050.6372;904
2024-09-16T19:00:24.146;599620841311804032;2058.3127;902
2024-09-16T19:00:24.153;599620841319479680;2065.9885;843
2024-09-16T19:00:24.161;599620841327155456;2073.6643;801
2024-09-16T19:00:24.169;599620841334831104;2081.3398;786
2024-09-16T19:00:24.177;599620841342506752;2089.0156;763
2024-09-16T19:00:24.184;599620841350182528;2096.6914;742
2024-09-16T19:00:24.192;599620841357858176;2104.367;735
2024-09-16T19:00:24.200;599620841365533952;2112.0427;730
2024-09-16T19:00:24.207;599620841373209600;2119.7185;723
2024-09-16T19:00:24.215;599620841380885248;2127.394;716
2024-09-16T19:00:24.223;599620841388561024;2135.0698;711
2024-09-16T19:00:24.230;599620841396236672;2142.7454;695
2024-09-16T19:00:24.238;599620841403912320;2150.421;669
2024-09-16T19:00:24.246;599620841411588096;2158.097;772
2024-09-16T19:00:24.253;599620841419263744;2165.7725;1187
2024-09-16T19:00:24.261;599620841426939520;2173.4482;1658
2024-09-16T19:00:24.269;599620841434615168;2181.124;1481
2024-09-16T19:00:24.276;599620841442290816;2188.7996;808
2024-09-16T19:00:24.284;599620841449966592;2196.4753;570
2024-09-16T19:00:24.292;599620841457642240;2204.1511;657
2024-09-16T19:00:24.299;599620841465317888;2211.8267;539
2024-09-16T19:00:24.307;599620841472993664;2219.5027;485
2024-09-16T19:00:24.315;599620841480669312;2227.178;572
2024-09-16T19:00:24.322;599620841488345046;2234.854;558
