Phone timestamp;RR-interval [ms]
2024-09-16T18:40:23.880;546
2024-09-16T18:40:24.426;552
2024-09-16T18:40:24.978;556
2024-09-16T18:40:25.534;567
2024-09-16T18:40:26.101;587
2024-09-16T18:40:26.688;589
2024-09-16T18:40:27.277;585
2024-09-16T18:40:27.862;592
2024-09-16T18:40:28.454;610
2024-09-16T18:40:29.064;596
2024-09-16T18:40:29.660;589
2024-09-16T18:40:30.249;588
2024-09-16T18:40:30.837;591
2024-09-16T18:40:31.428;584
2024-09-16T18:40:32.012;580
2024-09-16T18:40:32.592;584
2024-09-16T18:40:33.176;587
2024-09-16T18:40:33.763;596
2024-09-16T18:40:34.359;601
2024-09-16T18:40:34.960;578
2024-09-16T18:40:35.538;574
2024-09-16T18:40:36.112;575
2024-09-16T18:40:36.687;573
2024-09-16T18:40:37.260;565
2024-09-16T18:40:37.825;565
2024-09-16T18:40:38.390;584
2024-09-16T18:40:38.974;582
2024-09-16T18:40:39.556;596
2024-09-16T18:40:40.152;615
2024-09-16T18:40:40.767;616
2024-09-16T18:40:41.383;598
2024-09-16T18:40:41.981;594
2024-09-16T18:40:42.575;594
2024-09-16T18:40:43.169;578
2024-09-16T18:40:43.747;567
2024-09-16T18:40:44.314;560
2024-09-16T18:40:44.874;553
2024-09-16T18:40:45.427;551
2024-09-16T18:40:45.978;557
2024-09-16T18:40:46.535;562
2024-09-16T18:40:47.097;567
2024-09-16T18:40:47.664;578
2024-09-16T18:40:48.242;595
2024-09-16T18:40:48.837;605
2024-09-16T18:40:49.442;593
2024-09-16T18:40:50.035;597
2024-09-16T18:40:50.632;610
2024-09-16T18:40:51.242;600
2024-09-16T18:40:51.842;593
2024-09-16T18:40:52.435;601
2024-09-16T18:40:53.036;611
2024-09-16T18:40:53.647;593
2024-09-16T18:40:54.240;583
2024-09-16T18:40:54.823;588
2024-09-16T18:40:55.411;585
2024-09-16T18:40:55.996;569
2024-09-16T18:40:56.565;558
2024-09-16T18:40:57.123;556
2024-09-16T18:40:57.679;547
2024-09-16T18:40:58.226;545
2024-09-16T18:40:58.771;546
2024-09-16T18:40:59.317;559
2024-09-16T18:40:59.876;577
2024-09-16T18:41:00.453;587
2024-09-16T18:41:01.040;607
2024-09-16T18:41:01.647;631
2024-09-16T18:41:02.278;615
2024-09-16T18:41:02.893;463
2024-09-16T18:41:03.356;663
2024-09-16T18:41:04.019;578
2024-09-16T18:41:04.597;578
2024-09-16T18:41:05.175;568
2024-09-16T18:41:05.743;554
2024-09-16T18:41:06.297;552
2024-09-16T18:41:06.849;531
2024-09-16T18:41:07.380;535
2024-09-16T18:41:07.915;527
2024-09-16T18:41:08.442;534
2024-09-16T18:41:08.976;525
2024-09-16T18:41:09.501;525
2024-09-16T18:41:10.026;527
2024-09-16T18:41:10.553;521
2024-09-16T18:41:11.074;520
2024-09-16T18:41:11.594;511
2024-09-16T18:41:12.105;512
2024-09-16T18:41:12.617;510
2024-09-16T18:41:13.127;501
2024-09-16T18:41:13.628;499
2024-09-16T18:41:14.127;500
2024-09-16T18:41:14.627;490
2024-09-16T18:41:15.117;493
2024-09-16T18:41:15.610;489
2024-09-16T18:41:16.099;483
2024-09-16T18:41:16.582;485
2024-09-16T18:41:17.067;480
2024-09-16T18:41:17.547;481
2024-09-16T18:41:18.028;470
2024-09-16T18:41:18.498;469
2024-09-16T18:41:18.967;472
2024-09-16T18:41:19.439;464
2024-09-16T18:41:19.903;465
2024-09-16T18:41:20.368;468
2024-09-16T18:41:20.836;464
2024-09-16T18:41:21.300;471
2024-09-16T18:41:21.771;461
2024-09-16T18:41:22.232;461
2024-09-16T18:41:22.693;470
2024-09-16T18:41:23.163;464
2024-09-16T18:41:23.627;465
2024-09-16T18:41:24.092;464
2024-09-16T18:41:24.556;461
2024-09-16T18:41:25.017;466
2024-09-16T18:41:25.483;461
2024-09-16T18:41:25.944;461
2024-09-16T18:41:26.405;458
2024-09-16T18:41:26.863;462
2024-09-16T18:41:27.325;465
2024-09-16T18:41:27.790;457
2024-09-16T18:41:28.247;463
2024-09-16T18:41:28.710;458
2024-09-16T18:41:29.168;460
2024-09-16T18:41:29.628;463
2024-09-16T18:41:30.091;457
2024-09-16T18:41:30.548;457
2024-09-16T18:41:31.005;459
2024-09-16T18:41:31.464;453
2024-09-16T18:41:31.917;454
2024-09-16T18:41:32.371;443
2024-09-16T18:41:32.814;444
2024-09-16T18:41:33.258;452
2024-09-16T18:41:33.710;445
2024-09-16T18:41:34.155;449
2024-09-16T18:41:34.604;440
2024-09-16T18:41:35.044;444
2024-09-16T18:41:35.488;445
2024-09-16T18:41:35.933;444
2024-09-16T18:41:36.377;449
2024-09-16T18:41:36.826;447
2024-09-16T18:41:37.273;446
2024-09-16T18:41:37.719;447
2024-09-16T18:41:38.166;448
2024-09-16T18:41:38.614;456
2024-09-16T18:41:39.070;449
2024-09-16T18:41:39.519;449
2024-09-16T18:41:39.968;450
2024-09-16T18:41:40.418;454
2024-09-16T18:41:40.872;453
2024-09-16T18:41:41.325;458
2024-09-16T18:41:41.783;458
2024-09-16T18:41:42.241;456
2024-09-16T18:41:42.697;458
2024-09-16T18:41:43.155;456
2024-09-16T18:41:43.611;459
2024-09-16T18:41:44.070;453
2024-09-16T18:41:44.523;451
2024-09-16T18:41:44.974;453
2024-09-16T18:41:45.427;454
2024-09-16T18:41:45.881;455
2024-09-16T18:41:46.336;452
2024-09-16T18:41:46.788;450
2024-09-16T18:41:47.238;446
2024-09-16T18:41:47.684;452
2024-09-16T18:41:48.136;444
2024-09-16T18:41:48.580;447
2024-09-16T18:41:49.027;450
2024-09-16T18:41:49.477;449
2024-09-16T18:41:49.926;449
2024-09-16T18:41:50.375;451
2024-09-16T18:41:50.826;460
2024-09-16T18:41:51.286;468
2024-09-16T18:41:51.754;474
2024-09-16T18:41:52.228;467
2024-09-16T18:41:52.695;470
2024-09-16T18:41:53.165;469
2024-09-16T18:41:53.634;471
2024-09-16T18:41:54.105;468
2024-09-16T18:41:54.573;473
2024-09-16T18:41:55.046;473
2024-09-16T18:41:55.519;472
2024-09-16T18:41:55.991;469
2024-09-16T18:41:56.460;464
2024-09-16T18:41:56.924;463
2024-09-16T18:41:57.387;460
2024-09-16T18:41:57.847;460
2024-09-16T18:41:58.307;459
2024-09-16T18:41:58.766;464
2024-09-16T18:41:59.230;468
2024-09-16T18:41:59.698;471
2024-09-16T18:42:00.169;477
2024-09-16T18:42:00.646;479
2024-09-16T18:42:01.125;479
2024-09-16T18:42:01.604;478
2024-09-16T18:42:02.082;481
2024-09-16T18:42:02.563;485
2024-09-16T18:42:03.048;482
2024-09-16T18:42:03.530;484
2024-09-16T18:42:04.014;483
2024-09-16T18:42:04.497;479
2024-09-16T18:42:04.976;486
2024-09-16T18:42:05.462;481
2024-09-16T18:42:05.943;483
2024-09-16T18:42:06.426;483
2024-09-16T18:42:06.909;483
2024-09-16T18:42:07.392;488
2024-09-16T18:42:07.880;487
2024-09-16T18:42:08.367;490
2024-09-16T18:42:08.857;492
2024-09-16T18:42:09.349;491
2024-09-16T18:42:09.840;493
2024-09-16T18:42:10.333;492
2024-09-16T18:42:10.825;486
2024-09-16T18:42:11.311;490
2024-09-16T18:42:11.801;476
2024-09-16T18:42:12.277;473
2024-09-16T18:42:12.750;488
2024-09-16T18:42:13.238;484
2024-09-16T18:42:13.722;480
2024-09-16T18:42:14.202;483
2024-09-16T18:42:14.685;482
2024-09-16T18:42:15.167;480
2024-09-16T18:42:15.647;474
2024-09-16T18:42:16.121;472
2024-09-16T18:42:16.593;480
2024-09-16T18:42:17.073;471
2024-09-16T18:42:17.544;473
2024-09-16T18:42:18.017;475
2024-09-16T18:42:18.492;469
2024-09-16T18:42:18.961;467
2024-09-16T18:42:19.428;459
2024-09-16T18:42:19.887;460
2024-09-16T18:42:20.347;464
2024-09-16T18:42:20.811;452
2024-09-16T18:42:21.263;449
2024-09-16T18:42:21.712;456
2024-09-16T18:42:22.168;446
2024-09-16T18:42:22.614;448
2024-09-16T18:42:23.062;440
2024-09-16T18:42:23.502;439
2024-09-16T18:42:23.941;437
2024-09-16T18:42:24.378;442
2024-09-16T18:42:24.820;446
2024-09-16T18:42:25.266;441
2024-09-16T18:42:25.707;443
2024-09-16T18:42:26.150;442
2024-09-16T18:42:26.592;443
2024-09-16T18:42:27.035;446
2024-09-16T18:42:27.481;440
2024-09-16T18:42:27.921;443
2024-09-16T18:42:28.364;439
2024-09-16T18:42:28.803;438
2024-09-16T18:42:29.241;440
2024-09-16T18:42:29.681;435
2024-09-16T18:42:30.116;435
2024-09-16T18:42:30.551;433
2024-09-16T18:42:30.984;431
2024-09-16T18:42:31.415;426
2024-09-16T18:42:31.841;426
2024-09-16T18:42:32.267;434
2024-09-16T18:42:32.701;428
2024-09-16T18:42:33.129;428
2024-09-16T18:42:33.557;428
2024-09-16T18:42:33.985;431
2024-09-16T18:42:34.416;424
2024-09-16T18:42:34.840;425
2024-09-16T18:42:35.265;432
2024-09-16T18:42:35.697;424
2024-09-16T18:42:36.121;428
2024-09-16T18:42:36.549;423
2024-09-16T18:42:36.972;422
2024-09-16T18:42:37.394;421
2024-09-16T18:42:37.815;423
2024-09-16T18:42:38.238;425
2024-09-16T18:42:38.663;421
2024-09-16T18:42:39.084;426
2024-09-16T18:42:39.510;421
2024-09-16T18:42:39.931;420
2024-09-16T18:42:40.351;418
2024-09-16T18:42:40.769;418
2024-09-16T18:42:41.187;421
2024-09-16T18:42:41.608;414
2024-09-16T18:42:42.022;418
2024-09-16T18:42:42.440;413
2024-09-16T18:42:42.853;410
2024-09-16T18:42:43.263;410
2024-09-16T18:42:43.673;407
2024-09-16T18:42:44.080;411
2024-09-16T18:42:44.491;418
2024-09-16T18:42:44.909;422
2024-09-16T18:42:45.331;414
2024-09-16T18:42:45.745;420
2024-09-16T18:42:46.165;416
2024-09-16T18:42:46.581;418
2024-09-16T18:42:46.999;415
2024-09-16T18:42:47.414;417
2024-09-16T18:42:47.831;417
2024-09-16T18:42:48.248;415
2024-09-16T18:42:48.663;420
2024-09-16T18:42:49.083;415
2024-09-16T18:42:49.498;420
2024-09-16T18:42:49.918;416
2024-09-16T18:42:50.334;417
2024-09-16T18:42:50.751;415
2024-09-16T18:42:51.166;416
2024-09-16T18:42:51.582;422
2024-09-16T18:42:52.004;414
2024-09-16T18:42:52.418;418
2024-09-16T18:42:52.836;411
2024-09-16T18:42:53.247;410
2024-09-16T18:42:53.657;409
2024-09-16T18:42:54.066;410
2024-09-16T18:42:54.476;416
2024-09-16T18:42:54.892;413
2024-09-16T18:42:55.305;418
2024-09-16T18:42:55.723;419
2024-09-16T18:42:56.142;417
2024-09-16T18:42:56.559;417
2024-09-16T18:42:56.976;419
2024-09-16T18:42:57.395;421
2024-09-16T18:42:57.816;418
2024-09-16T18:42:58.234;422
2024-09-16T18:42:58.656;417
2024-09-16T18:42:59.073;417
2024-09-16T18:42:59.490;417
2024-09-16T18:42:59.907;417
2024-09-16T18:43:00.324;420
2024-09-16T18:43:00.744;414
2024-09-16T18:43:01.158;419
2024-09-16T18:43:01.577;411
2024-09-16T18:43:01.988;414
2024-09-16T18:43:02.402;408
2024-09-16T18:43:02.810;407
2024-09-16T18:43:03.217;406
2024-09-16T18:43:03.623;407
2024-09-16T18:43:04.030;409
2024-09-16T18:43:04.439;404
2024-09-16T18:43:04.843;410
2024-09-16T18:43:05.253;405
2024-09-16T18:43:05.658;407
2024-09-16T18:43:06.065;406
2024-09-16T18:43:06.471;403
2024-09-16T18:43:06.874;404
2024-09-16T18:43:07.278;405
2024-09-16T18:43:07.683;405
2024-09-16T18:43:08.088;404
2024-09-16T18:43:08.492;404
2024-09-16T18:43:08.896;401
2024-09-16T18:43:09.297;405
2024-09-16T18:43:09.702;399
2024-09-16T18:43:10.101;402
2024-09-16T18:43:10.503;398
2024-09-16T18:43:10.901;396
2024-09-16T18:43:11.297;399
2024-09-16T18:43:11.696;398
2024-09-16T18:43:12.094;397
2024-09-16T18:43:12.491;399
2024-09-16T18:43:12.890;399
2024-09-16T18:43:13.289;401
2024-09-16T18:43:13.690;405
2024-09-16T18:43:14.095;398
2024-09-16T18:43:14.493;405
2024-09-16T18:43:14.898;400
2024-09-16T18:43:15.298;401
2024-09-16T18:43:15.699;400
2024-09-16T18:43:16.099;403
2024-09-16T18:43:16.502;404
2024-09-16T18:43:16.906;405
2024-09-16T18:43:17.311;403
2024-09-16T18:43:17.714;401
2024-09-16T18:43:18.115;406
2024-09-16T18:43:18.521;405
2024-09-16T18:43:18.926;406
2024-09-16T18:43:19.332;405
2024-09-16T18:43:19.737;408
2024-09-16T18:43:20.145;404
2024-09-16T18:43:20.549;404
2024-09-16T18:43:20.953;400
2024-09-16T18:43:21.353;404
2024-09-16T18:43:21.757;401
2024-09-16T18:43:22.158;397
2024-09-16T18:43:22.555;397
2024-09-16T18:43:22.952;400
2024-09-16T18:43:23.352;400
2024-09-16T18:43:23.752;396
2024-09-16T18:43:24.148;401
2024-09-16T18:43:24.549;402
2024-09-16T18:43:24.951;403
2024-09-16T18:43:25.354;400
2024-09-16T18:43:25.754;404
2024-09-16T18:43:26.158;401
2024-09-16T18:43:26.559;400
2024-09-16T18:43:26.959;402
2024-09-16T18:43:27.361;402
2024-09-16T18:43:27.763;399
2024-09-16T18:43:28.162;400
2024-09-16T18:43:28.562;804
2024-09-16T18:43:29.366;401
2024-09-16T18:43:29.767;400
2024-09-16T18:43:30.167;403
2024-09-16T18:43:30.570;396
2024-09-16T18:43:30.966;401
2024-09-16T18:43:31.367;396
2024-09-16T18:43:31.763;397
2024-09-16T18:43:32.160;396
2024-09-16T18:43:32.556;396
2024-09-16T18:43:32.952;392
2024-09-16T18:43:33.344;395
2024-09-16T18:43:33.739;395
2024-09-16T18:43:34.134;396
2024-09-16T18:43:34.530;399
2024-09-16T18:43:34.929;402
2024-09-16T18:43:35.331;399
2024-09-16T18:43:35.730;399
2024-09-16T18:43:36.129;405
2024-09-16T18:43:36.534;400
2024-09-16T18:43:36.934;405
2024-09-16T18:43:37.339;399
2024-09-16T18:43:37.738;402
2024-09-16T18:43:38.140;399
2024-09-16T18:43:38.539;398
2024-09-16T18:43:38.937;396
2024-09-16T18:43:39.333;396
2024-09-16T18:43:39.729;395
2024-09-16T18:43:40.124;393
2024-09-16T18:43:40.517;394
2024-09-16T18:43:40.911;395
2024-09-16T18:43:41.306;392
2024-09-16T18:43:41.698;392
2024-09-16T18:43:42.090;396
2024-09-16T18:43:42.486;394
2024-09-16T18:43:42.880;396
2024-09-16T18:43:43.276;393
2024-09-16T18:43:43.669;396
2024-09-16T18:43:44.065;392
2024-09-16T18:43:44.457;396
2024-09-16T18:43:44.853;391
2024-09-16T18:43:45.244;393
2024-09-16T18:43:45.637;391
2024-09-16T18:43:46.028;389
2024-09-16T18:43:46.417;388
2024-09-16T18:43:46.805;389
2024-09-16T18:43:47.194;386
2024-09-16T18:43:47.580;387
2024-09-16T18:43:47.967;772
2024-09-16T18:43:48.739;385
2024-09-16T18:43:49.124;386
2024-09-16T18:43:49.510;385
2024-09-16T18:43:49.895;383
2024-09-16T18:43:50.278;386
2024-09-16T18:43:50.664;384
2024-09-16T18:43:51.048;387
2024-09-16T18:43:51.435;383
2024-09-16T18:43:51.818;385
2024-09-16T18:43:52.203;381
2024-09-16T18:43:52.584;387
2024-09-16T18:43:52.971;380
2024-09-16T18:43:53.351;385
2024-09-16T18:43:53.736;383
2024-09-16T18:43:54.119;385
2024-09-16T18:43:54.504;383
2024-09-16T18:43:54.887;389
2024-09-16T18:43:55.276;386
2024-09-16T18:43:55.662;390
2024-09-16T18:43:56.052;390
2024-09-16T18:43:56.442;390
2024-09-16T18:43:56.832;391
2024-09-16T18:43:57.223;389
2024-09-16T18:43:57.612;389
2024-09-16T18:43:58.001;388
2024-09-16T18:43:58.389;386
2024-09-16T18:43:58.775;386
2024-09-16T18:43:59.161;387
2024-09-16T18:43:59.548;386
2024-09-16T18:43:59.934;384
2024-09-16T18:44:00.318;384
2024-09-16T18:44:00.702;383
2024-09-16T18:44:01.085;383
2024-09-16T18:44:01.468;383
2024-09-16T18:44:01.851;383
2024-09-16T18:44:02.234;382
2024-09-16T18:44:02.616;380
2024-09-16T18:44:02.996;386
2024-09-16T18:44:03.382;384
2024-09-16T18:44:03.766;385
2024-09-16T18:44:04.151;389
2024-09-16T18:44:04.540;396
2024-09-16T18:44:04.936;395
2024-09-16T18:44:05.331;398
2024-09-16T18:44:05.729;397
2024-09-16T18:44:06.126;400
2024-09-16T18:44:06.526;398
2024-09-16T18:44:06.924;400
2024-09-16T18:44:07.324;397
2024-09-16T18:44:07.721;398
2024-09-16T18:44:08.119;398
2024-09-16T18:44:08.517;397
2024-09-16T18:44:08.914;395
2024-09-16T18:44:09.309;396
2024-09-16T18:44:09.705;394
2024-09-16T18:44:10.099;392
2024-09-16T18:44:10.491;396
2024-09-16T18:44:10.887;391
2024-09-16T18:44:11.278;395
2024-09-16T18:44:11.673;392
2024-09-16T18:44:12.065;395
2024-09-16T18:44:12.460;395
2024-09-16T18:44:12.855;395
2024-09-16T18:44:13.250;394
2024-09-16T18:44:13.644;395
2024-09-16T18:44:14.039;393
2024-09-16T18:44:14.432;395
2024-09-16T18:44:14.827;395
2024-09-16T18:44:15.222;395
2024-09-16T18:44:15.617;394
2024-09-16T18:44:16.011;394
2024-09-16T18:44:16.405;396
2024-09-16T18:44:16.801;392
2024-09-16T18:44:17.193;391
2024-09-16T18:44:17.584;392
2024-09-16T18:44:17.976;394
2024-09-16T18:44:18.370;390
2024-09-16T18:44:18.760;392
2024-09-16T18:44:19.152;391
2024-09-16T18:44:19.543;393
2024-09-16T18:44:19.936;388
2024-09-16T18:44:20.324;391
2024-09-16T18:44:20.715;386
2024-09-16T18:44:21.101;389
2024-09-16T18:44:21.490;387
2024-09-16T18:44:21.877;384
2024-09-16T18:44:22.261;384
2024-09-16T18:44:22.645;387
2024-09-16T18:44:23.032;387
2024-09-16T18:44:23.419;387
2024-09-16T18:44:23.806;388
2024-09-16T18:44:24.194;389
2024-09-16T18:44:24.583;389
2024-09-16T18:44:24.972;391
2024-09-16T18:44:25.363;390
2024-09-16T18:44:25.753;390
2024-09-16T18:44:26.143;394
2024-09-16T18:44:26.537;388
2024-09-16T18:44:26.925;391
2024-09-16T18:44:27.316;393
2024-09-16T18:44:27.709;393
2024-09-16T18:44:28.102;393
2024-09-16T18:44:28.495;398
2024-09-16T18:44:28.893;395
2024-09-16T18:44:29.288;397
2024-09-16T18:44:29.685;397
2024-09-16T18:44:30.082;397
2024-09-16T18:44:30.479;395
2024-09-16T18:44:30.874;396
2024-09-16T18:44:31.270;396
2024-09-16T18:44:31.666;395
2024-09-16T18:44:32.061;395
2024-09-16T18:44:32.456;396
2024-09-16T18:44:32.852;398
2024-09-16T18:44:33.250;396
2024-09-16T18:44:33.646;399
2024-09-16T18:44:34.045;397
2024-09-16T18:44:34.442;398
2024-09-16T18:44:34.840;396
2024-09-16T18:44:35.236;398
2024-09-16T18:44:35.634;396
2024-09-16T18:44:36.030;396
2024-09-16T18:44:36.426;396
2024-09-16T18:44:36.822;395
2024-09-16T18:44:37.217;395
2024-09-16T18:44:37.612;396
2024-09-16T18:44:38.008;786
2024-09-16T18:44:38.794;392
2024-09-16T18:44:39.186;390
2024-09-16T18:44:39.576;394
2024-09-16T18:44:39.970;390
2024-09-16T18:44:40.360;392
2024-09-16T18:44:40.752;391
2024-09-16T18:44:41.143;396
2024-09-16T18:44:41.539;395
2024-09-16T18:44:41.934;397
2024-09-16T18:44:42.331;396
2024-09-16T18:44:42.727;400
2024-09-16T18:44:43.127;399
2024-09-16T18:44:43.526;399
2024-09-16T18:44:43.925;401
2024-09-16T18:44:44.326;398
2024-09-16T18:44:44.724;397
2024-09-16T18:44:45.121;396
2024-09-16T18:44:45.517;396
2024-09-16T18:44:45.913;393
2024-09-16T18:44:46.306;394
2024-09-16T18:44:46.700;782
2024-09-16T18:44:47.482;390
2024-09-16T18:44:47.872;392
2024-09-16T18:44:48.264;386
2024-09-16T18:44:48.650;390
2024-09-16T18:44:49.040;389
2024-09-16T18:44:49.429;388
2024-09-16T18:44:49.817;385
2024-09-16T18:44:50.202;388
2024-09-16T18:44:50.590;389
2024-09-16T18:44:50.979;393
2024-09-16T18:44:51.372;389
2024-09-16T18:44:51.761;396
2024-09-16T18:44:52.157;394
2024-09-16T18:44:52.551;394
2024-09-16T18:44:52.945;393
2024-09-16T18:44:53.338;394
2024-09-16T18:44:53.732;390
2024-09-16T18:44:54.122;390
2024-09-16T18:44:54.512;391
2024-09-16T18:44:54.903;389
2024-09-16T18:44:55.292;378
2024-09-16T18:44:55.670;391
2024-09-16T18:44:56.061;386
2024-09-16T18:44:56.447;386
2024-09-16T18:44:56.833;385
2024-09-16T18:44:57.218;387
2024-09-16T18:44:57.605;385
2024-09-16T18:44:57.990;384
2024-09-16T18:44:58.374;388
2024-09-16T18:44:58.762;385
2024-09-16T18:44:59.147;386
2024-09-16T18:44:59.533;387
2024-09-16T18:44:59.920;389
2024-09-16T18:45:00.309;385
2024-09-16T18:45:00.694;390
2024-09-16T18:45:01.084;388
2024-09-16T18:45:01.472;393
2024-09-16T18:45:01.865;387
2024-09-16T18:45:02.252;392
2024-09-16T18:45:02.644;387
2024-09-16T18:45:03.031;391
2024-09-16T18:45:03.422;388
2024-09-16T18:45:03.810;386
2024-09-16T18:45:04.196;385
2024-09-16T18:45:04.581;383
2024-09-16T18:45:04.964;382
2024-09-16T18:45:05.346;382
2024-09-16T18:45:05.728;383
2024-09-16T18:45:06.111;379
2024-09-16T18:45:06.490;377
2024-09-16T18:45:06.867;384
2024-09-16T18:45:07.251;378
2024-09-16T18:45:07.629;379
2024-09-16T18:45:08.008;382
2024-09-16T18:45:08.390;381
2024-09-16T18:45:08.771;380
2024-09-16T18:45:09.151;383
2024-09-16T18:45:09.534;380
2024-09-16T18:45:09.914;378
2024-09-16T18:45:10.292;382
2024-09-16T18:45:10.674;418
2024-09-16T18:45:11.092;286
2024-09-16T18:45:11.378;2066
2024-09-16T18:45:13.444;618
2024-09-16T18:45:14.062;690
2024-09-16T18:45:14.752;288
2024-09-16T18:45:15.040;515
2024-09-16T18:45:15.555;375
2024-09-16T18:45:15.930;373
2024-09-16T18:45:16.303;371
2024-09-16T18:45:16.674;373
2024-09-16T18:45:17.047;373
2024-09-16T18:45:17.420;372
2024-09-16T18:45:17.792;372
2024-09-16T18:45:18.164;375
2024-09-16T18:45:18.539;370
2024-09-16T18:45:18.909;373
