Phone timestamp;sensor timestamp [ns];timestamp [ms];ecg [uV]
2024-09-16T12:17:24.321;599619608919341696;1751.064;1365
2024-09-16T12:17:24.328;599619608927016192;1758.7384;1372
2024-09-16T12:17:24.336;599619608934690560;1766.4128;1384
2024-09-16T12:17:24.344;599619608942365056;1774.0873;1379
2024-09-16T12:17:24.351;599619608950039424;1781.7617;1352
2024-09-16T12:17:24.359;599619608957713920;1789.4362;1326
2024-09-16T12:17:24.367;599619608965388416;1797.1106;1301
2024-09-16T12:17:24.374;599619608973062784;1804.785;1275
2024-09-16T12:17:24.382;599619608980737280;1812.4595;1248
2024-09-16T12:17:24.390;599619608988411648;1820.1339;1228
2024-09-16T12:17:24.397;599619608996086144;1827.8083;1216
2024-09-16T12:17:24.405;599619609003760512;1835.4828;1204
2024-09-16T12:17:24.413;599619609011435008;1843.1572;1192
2024-09-16T12:17:24.420;599619609019109504;1850.8318;1182
2024-09-16T12:17:24.428;599619609026783872;1858.5061;1167
2024-09-16T12:17:24.436;599619609034458368;1866.1807;1138
2024-09-16T12:17:24.443;599619609042132736;1873.855;1133
2024-09-16T12:17:24.451;599619609049807232;1881.5294;1330
2024-09-16T12:17:24.459;599619609057481600;1889.2039;1912
2024-09-16T12:17:24.466;599619609065156096;1896.8783;2486
2024-09-16T12:17:24.474;599619609072830592;1904.5529;2121
2024-09-16T12:17:24.482;599619609080504960;1912.2272;1124
2024-09-16T12:17:24.489;599619609088179456;1919.9017;871
2024-09-16T12:17:24.497;599619609095853824;1927.576;1119
2024-09-16T12:17:24.505;599619609103528320;1935.2506;975
2024-09-16T12:17:24.512;599619609111202688;1942.9249;849
2024-09-16T12:17:24.520;599619609118877184;1950.5994;968
2024-09-16T12:17:24.528;599619609126551680;1958.2739;961
2024-09-16T12:17:24.535;599619609134226048;1965.9482;890
2024-09-16T12:17:24.543;599619609141900544;1973.6228;919
2024-09-16T12:17:24.551;599619609149574912;1981.2971;931
2024-09-16T12:17:24.558;599619609157249408;1988.9717;905
2024-09-16T12:17:24.566;599619609164923776;1996.646;902
2024-09-16T12:17:24.574;599619609172598272;2004.3206;910
2024-09-16T12:17:24.581;599619609180272640;2011.9949;907
2024-09-16T12:17:24.589;599619609187947136;2019.6694;907
2024-09-16T12:17:24.597;599619609195621632;2027.3439;910
2024-09-16T12:17:24.605;599619609203296000;2035.0182;905
2024-09-16T12:17:24.612;599619609210970496;2042.6927;905
2024-09-16T12:17:24.620;599619609218644864;2050.3672;907
2024-09-16T12:17:24.628;599619609226319360;2058.0415;914
2024-09-16T12:17:24.635;599619609233993728;2065.716;917
2024-09-16T12:17:24.643;599619609241668224;2073.3904;924
2024-09-16T12:17:24.651;599619609249342720;2081.065;931
2024-09-16T12:17:24.658;599619609257017088;2088.7393;941
2024-09-16T12:17:24.666;599619609264691584;2096.4138;946
2024-09-16T12:17:24.674;599619609272365952;2104.0881;953
2024-09-16T12:17:24.681;599619609280040448;2111.7627;956
2024-09-16T12:17:24.689;599619609287714816;2119.437;953
2024-09-16T12:17:24.697;599619609295389312;2127.1116;941
2024-09-16T12:17:24.704;599619609303063808;2134.7861;929
2024-09-16T12:17:24.712;599619609310738176;2142.4604;910
2024-09-16T12:17:24.720;599619609318412672;2150.1348;875
2024-09-16T12:17:24.727;599619609326087040;2157.809;832
2024-09-16T12:17:24.735;599619609333761536;2165.484;785
2024-09-16T12:17:24.743;599619609341435904;2173.1582;744
2024-09-16T12:17:24.750;599619609349110400;2180.8328;708
2024-09-16T12:17:24.758;599619609356784896;2188.507;681
2024-09-16T12:17:24.766;599619609364459264;2196.1814;661
2024-09-16T12:17:24.773;599619609372133760;2203.856;649
2024-09-16T12:17:24.781;599619609379808128;2211.5303;642
2024-09-16T12:17:24.789;599619609387482624;2219.2048;632
2024-09-16T12:17:24.796;599619609395156992;2226.8792;625
2024-09-16T12:17:24.804;599619609402831486;2234.5537;620
2024-09-16T12:17:24.812;599619609410505984;2242.2283;618
2024-09-16T12:17:24.819;599619609418180480;2249.9026;615
2024-09-16T12:17:24.827;599619609425854976;2257.5771;613
2024-09-16T12:17:24.835;599619609433529472;2265.252;610
2024-09-16T12:17:24.842;599619609441203968;2272.9263;608
2024-09-16T12:17:24.850;599619609448878592;2280.6008;605
2024-09-16T12:17:24.858;599619609456553088;2288.2754;605
2024-09-16T12:17:24.865;599619609464227584;2295.9497;608
2024-09-16T12:17:24.873;599619609471902080;2303.6243;601
2024-09-16T12:17:24.881;599619609479576576;2311.2988;591
2024-09-16T12:17:24.888;599619609487251072;2318.9734;591
2024-09-16T12:17:24.896;599619609494925568;2326.6477;586
2024-09-16T12:17:24.904;599619609502600064;2334.3223;581
2024-09-16T12:17:24.911;599619609510274560;2341.9968;576
2024-09-16T12:17:24.919;599619609517949184;2349.6714;569
2024-09-16T12:17:24.927;599619609525623680;2357.3457;564
2024-09-16T12:17:24.935;599619609533298176;2365.0205;559
2024-09-16T12:17:24.942;599619609540972672;2372.695;552
2024-09-16T12:17:24.950;599619609548647168;2380.3694;549
2024-09-16T12:17:24.958;599619609556321664;2388.0437;545
2024-09-16T12:17:24.965;599619609563996160;2395.7185;537
2024-09-16T12:17:24.973;599619609571670656;2403.393;532
2024-09-16T12:17:24.981;599619609579345152;2411.0674;532
2024-09-16T12:17:24.988;599619609587019776;2418.742;530
2024-09-16T12:17:24.996;599619609594694272;2426.4167;525
2024-09-16T12:17:25.004;599619609602368768;2434.091;525
2024-09-16T12:17:25.011;599619609610043264;2441.7654;518
2024-09-16T12:17:25.019;599619609617717760;2449.44;508
2024-09-16T12:17:25.027;599619609625392256;2457.1145;508
2024-09-16T12:17:25.034;599619609633066752;2464.789;523
2024-09-16T12:17:25.042;599619609640741248;2472.4634;547
2024-09-16T12:17:25.050;599619609648415872;2480.1382;552
2024-09-16T12:17:25.057;599619609656090368;2487.8125;537
2024-09-16T12:17:25.065;599619609663764864;2495.487;518
2024-09-16T12:17:25.073;599619609671439360;2503.1616;496
2024-09-16T12:17:25.080;599619609679113856;2510.8362;479
2024-09-16T12:17:25.088;599619609686788352;2518.5105;472
2024-09-16T12:17:25.096;599619609694462848;2526.185;462
2024-09-16T12:17:25.103;599619609702137344;2533.8596;457
2024-09-16T12:17:25.111;599619609709811840;2541.5342;457
2024-09-16T12:17:25.119;599619609717486464;2549.2085;455
2024-09-16T12:17:25.126;599619609725160960;2556.8833;452
2024-09-16T12:17:25.134;599619609732835456;2564.5579;447
2024-09-16T12:17:25.142;599619609740509952;2572.2322;428
2024-09-16T12:17:25.149;599619609748184448;2579.9065;437
2024-09-16T12:17:25.157;599619609755858944;2587.5813;666
2024-09-16T12:17:25.165;599619609763533440;2595.2559;1265
2024-09-16T12:17:25.172;599619609771207936;2602.9302;1786
2024-09-16T12:17:25.180;599619609778882432;2610.6045;1340
2024-09-16T12:17:25.188;599619609786557056;2618.2795;377
2024-09-16T12:17:25.195;599619609794231552;2625.9539;218
2024-09-16T12:17:25.203;599619609801906048;2633.6282;484
2024-09-16T12:17:25.211;599619609809580544;2641.3027;333
2024-09-16T12:17:25.218;599619609817255040;2648.9773;231
2024-09-16T12:17:25.226;599619609824929536;2656.6519;362
2024-09-16T12:17:25.234;599619609832604032;2664.3262;352
2024-09-16T12:17:25.242;599619609840278528;2672.0007;291
2024-09-16T12:17:25.249;599619609847953024;2679.6753;333
2024-09-16T12:17:25.257;599619609855627648;2687.3499;352
2024-09-16T12:17:25.265;599619609863302144;2695.0244;330
2024-09-16T12:17:25.272;599619609870976640;2702.699;340
2024-09-16T12:17:25.280;599619609878651136;2710.3733;355
2024-09-16T12:17:25.288;599619609886325632;2718.0479;355
2024-09-16T12:17:25.295;599619609894000128;2725.7224;360
2024-09-16T12:17:25.303;599619609901674624;2733.397;372
2024-09-16T12:17:25.311;599619609909349120;2741.0713;379
2024-09-16T12:17:25.318;599619609917023616;2748.7458;386
2024-09-16T12:17:25.326;599619609924698240;2756.4207;399
2024-09-16T12:17:25.334;599619609932372736;2764.095;408
2024-09-16T12:17:25.341;599619609940047232;2771.7693;420
2024-09-16T12:17:25.349;599619609947721728;2779.4438;437
2024-09-16T12:17:25.357;599619609955396224;2787.1187;450
2024-09-16T12:17:25.364;599619609963070754;2794.793;459
2024-09-16T12:17:25.372;599619609970745472;2802.4678;472
2024-09-16T12:17:25.380;599619609978420224;2810.1426;479
2024-09-16T12:17:25.387;599619609986095104;2817.8174;484
2024-09-16T12:17:25.395;599619609993769856;2825.492;481
2024-09-16T12:17:25.403;599619610001444608;2833.1667;476
2024-09-16T12:17:25.410;599619610009119360;2840.8418;467
2024-09-16T12:17:25.418;599619610016794240;2848.5166;445
2024-09-16T12:17:25.426;599619610024468992;2856.1912;418
2024-09-16T12:17:25.433;599619610032143744;2863.866;386
2024-09-16T12:17:25.441;599619610039818624;2871.5408;347
2024-09-16T12:17:25.449;599619610047493376;2879.2156;311
2024-09-16T12:17:25.456;599619610055168128;2886.8904;284
2024-09-16T12:17:25.464;599619610062842880;2894.5652;262
2024-09-16T12:17:25.472;599619610070517760;2902.24;250
2024-09-16T12:17:25.479;599619610078192512;2909.9146;245
2024-09-16T12:17:25.487;599619610085867264;2917.5896;243
2024-09-16T12:17:25.495;599619610093542144;2925.2644;236
2024-09-16T12:17:25.502;599619610101216896;2932.9392;233
2024-09-16T12:17:25.510;599619610108891648;2940.6138;236
2024-09-16T12:17:25.518;599619610116566528;2948.2888;240
2024-09-16T12:17:25.525;599619610124241280;2955.9634;243
2024-09-16T12:17:25.533;599619610131916032;2963.6382;240
2024-09-16T12:17:25.541;599619610139590784;2971.3132;243
2024-09-16T12:17:25.548;599619610147265664;2978.988;253
2024-09-16T12:17:25.556;599619610154940416;2986.6626;255
2024-09-16T12:17:25.564;599619610162615168;2994.3372;250
2024-09-16T12:17:25.572;599619610170290048;3002.0122;255
2024-09-16T12:17:25.579;599619610177964800;3009.687;262
2024-09-16T12:17:25.587;599619610185639552;3017.3618;260
2024-09-16T12:17:25.595;599619610193314304;3025.0366;253
2024-09-16T12:17:25.602;599619610200989184;3032.7114;253
2024-09-16T12:17:25.610;599619610208663936;3040.386;257
2024-09-16T12:17:25.618;599619610216338688;3048.061;260
2024-09-16T12:17:25.625;599619610224013568;3055.7358;260
2024-09-16T12:17:25.633;599619610231688320;3063.4106;250
2024-09-16T12:17:25.641;599619610239363072;3071.0852;240
2024-09-16T12:17:25.648;599619610247037824;3078.76;245
2024-09-16T12:17:25.656;599619610254712704;3086.4348;248
2024-09-16T12:17:25.664;599619610262387456;3094.1096;243
2024-09-16T12:17:25.671;599619610270062208;3101.7847;243
2024-09-16T12:17:25.679;599619610277737088;3109.4595;240
2024-09-16T12:17:25.687;599619610285411840;3117.134;238
2024-09-16T12:17:25.694;599619610293086592;3124.8086;240
2024-09-16T12:17:25.702;599619610300761472;3132.4836;236
2024-09-16T12:17:25.710;599619610308436224;3140.1584;228
2024-09-16T12:17:25.717;599619610316110976;3147.8333;233
2024-09-16T12:17:25.725;599619610323785728;3155.508;231
2024-09-16T12:17:25.733;599619610331460608;3163.1829;221
2024-09-16T12:17:25.740;599619610339135360;3170.8574;221
2024-09-16T12:17:25.748;599619610346810112;3178.5325;240
2024-09-16T12:17:25.756;599619610354484992;3186.2073;267
2024-09-16T12:17:25.763;599619610362159744;3193.882;282
2024-09-16T12:17:25.771;599619610369834496;3201.5566;270
2024-09-16T12:17:25.779;599619610377509248;3209.2314;257
2024-09-16T12:17:25.786;599619610385184128;3216.9062;243
2024-09-16T12:17:25.794;599619610392858880;3224.581;226
2024-09-16T12:17:25.802;599619610400533632;3232.256;223
2024-09-16T12:17:25.809;599619610408208512;3239.931;221
2024-09-16T12:17:25.817;599619610415883264;3247.6055;211
2024-09-16T12:17:25.825;599619610423558016;3255.28;209
2024-09-16T12:17:25.832;599619610431232768;3262.955;216
2024-09-16T12:17:25.840;599619610438907648;3270.63;218
2024-09-16T12:17:25.848;599619610446582400;3278.3047;218
2024-09-16T12:17:25.855;599619610454257152;3285.9795;211
2024-09-16T12:17:25.863;599619610461932032;3293.6543;197
2024-09-16T12:17:25.871;599619610469606784;3301.3289;279
2024-09-16T12:17:25.879;599619610477281536;3309.0037;695
2024-09-16T12:17:25.886;599619610484956416;3316.6787;1408
2024-09-16T12:17:25.894;599619610492631168;3324.3535;1540
2024-09-16T12:17:25.902;599619610500305920;3332.028;603
2024-09-16T12:17:25.909;599619610507980672;3339.703;-94
2024-09-16T12:17:25.917;599619610515655552;3347.3777;163
2024-09-16T12:17:25.925;599619610523330374;3355.0525;287
2024-09-16T12:17:25.932;599619610531004928;3362.727;34
2024-09-16T12:17:25.940;599619610538679424;3370.4019;63
2024-09-16T12:17:25.948;599619610546353792;3378.0762;175
2024-09-16T12:17:25.955;599619610554028288;3385.7505;107
2024-09-16T12:17:25.963;599619610561702656;3393.4248;97
2024-09-16T12:17:25.971;599619610569377152;3401.0994;155
2024-09-16T12:17:25.978;599619610577051520;3408.7737;148
2024-09-16T12:17:25.986;599619610584726016;3416.4482;136
2024-09-16T12:17:25.994;599619610592400512;3424.1228;153
2024-09-16T12:17:26.001;599619610600074880;3431.7974;158
2024-09-16T12:17:26.009;599619610607749376;3439.4717;163
2024-09-16T12:17:26.017;599619610615423744;3447.146;177
2024-09-16T12:17:26.024;599619610623098240;3454.8203;182
2024-09-16T12:17:26.032;599619610630772608;3462.4946;187
2024-09-16T12:17:26.040;599619610638447104;3470.1694;201
2024-09-16T12:17:26.047;599619610646121600;3477.844;218
2024-09-16T12:17:26.055;599619610653795968;3485.5183;226
2024-09-16T12:17:26.063;599619610661470464;3493.1926;240
2024-09-16T12:17:26.070;599619610669144832;3500.8672;265
2024-09-16T12:17:26.078;599619610676819328;3508.5415;284
2024-09-16T12:17:26.086;599619610684493696;3516.2158;301
2024-09-16T12:17:26.093;599619610692168192;3523.8904;318
2024-09-16T12:17:26.101;599619610699842688;3531.565;321
2024-09-16T12:17:26.109;599619610707517056;3539.2395;323
