Phone timestamp;RR-interval [ms]
2024-09-17T06:39:59.354;846
2024-09-17T06:40:00.200;867
2024-09-17T06:40:01.067;910
2024-09-17T06:40:01.977;935
2024-09-17T06:40:02.912;860
2024-09-17T06:40:03.772;847
2024-09-17T06:40:04.619;914
2024-09-17T06:40:05.533;1111
2024-09-17T06:40:06.644;925
2024-09-17T06:40:07.569;884
2024-09-17T06:40:08.453;920
2024-09-17T06:40:09.373;1042
2024-09-17T06:40:10.415;897
2024-09-17T06:40:11.312;827
2024-09-17T06:40:12.139;875
2024-09-17T06:40:13.014;915
2024-09-17T06:40:13.929;867
2024-09-17T06:40:14.796;927
2024-09-17T06:40:15.723;1092
2024-09-17T06:40:16.815;1005
2024-09-17T06:40:17.820;883
2024-09-17T06:40:18.703;886
2024-09-17T06:40:19.589;927
2024-09-17T06:40:20.516;853
2024-09-17T06:40:21.369;857
2024-09-17T06:40:22.226;886
2024-09-17T06:40:23.112;949
2024-09-17T06:40:24.061;851
2024-09-17T06:40:24.912;867
2024-09-17T06:40:25.779;921
2024-09-17T06:40:26.700;905
2024-09-17T06:40:27.605;850
2024-09-17T06:40:28.455;874
2024-09-17T06:40:29.329;855
2024-09-17T06:40:30.184;795
2024-09-17T06:40:30.979;762
2024-09-17T06:40:31.741;747
2024-09-17T06:40:32.488;738
2024-09-17T06:40:33.226;721
2024-09-17T06:40:33.947;706
2024-09-17T06:40:34.653;706
2024-09-17T06:40:35.359;733
2024-09-17T06:40:36.092;766
2024-09-17T06:40:36.858;774
2024-09-17T06:40:37.632;790
2024-09-17T06:40:38.422;821
2024-09-17T06:40:39.243;836
2024-09-17T06:40:40.079;801
