Phone timestamp;RR-interval [ms]
2024-08-24T11:17:03.871;479
2024-08-24T11:17:04.350;478
2024-08-24T11:17:04.828;479
2024-08-24T11:17:05.307;480
2024-08-24T11:17:05.787;958
2024-08-24T11:17:06.745;479
2024-08-24T11:17:07.224;482
2024-08-24T11:17:07.706;485
2024-08-24T11:17:08.191;483
2024-08-24T11:17:08.674;486
2024-08-24T11:17:09.160;486
2024-08-24T11:17:09.646;488
2024-08-24T11:17:10.134;489
2024-08-24T11:17:10.623;488
2024-08-24T11:17:11.111;484
2024-08-24T11:17:11.595;486
2024-08-24T11:17:12.081;489
2024-08-24T11:17:12.570;484
2024-08-24T11:17:13.054;483
2024-08-24T11:17:13.537;962
2024-08-24T11:17:14.499;482
2024-08-24T11:17:14.981;482
2024-08-24T11:17:15.463;481
2024-08-24T11:17:15.944;482
2024-08-24T11:17:16.426;485
2024-08-24T11:17:16.911;487
2024-08-24T11:17:17.398;483
2024-08-24T11:17:17.881;490
2024-08-24T11:17:18.371;485
2024-08-24T11:17:18.856;488
2024-08-24T11:17:19.344;490
2024-08-24T11:17:19.834;489
2024-08-24T11:17:20.323;487
2024-08-24T11:17:20.810;490
2024-08-24T11:17:21.300;491
2024-08-24T11:17:21.791;489
2024-08-24T11:17:22.280;487
2024-08-24T11:17:22.767;488
2024-08-24T11:17:23.255;486
2024-08-24T11:17:23.741;487
2024-08-24T11:17:24.228;487
2024-08-24T11:17:24.715;487
2024-08-24T11:17:25.202;487
2024-08-24T11:17:25.689;492
2024-08-24T11:17:26.181;492
2024-08-24T11:17:26.673;497
2024-08-24T11:17:27.170;496
2024-08-24T11:17:27.666;497
2024-08-24T11:17:28.163;498
2024-08-24T11:17:28.661;500
2024-08-24T11:17:29.161;500
2024-08-24T11:17:29.661;498
2024-08-24T11:17:30.159;495
2024-08-24T11:17:30.654;493
2024-08-24T11:17:31.147;491
2024-08-24T11:17:31.638;489
2024-08-24T11:17:32.127;487
2024-08-24T11:17:32.614;490
2024-08-24T11:17:33.104;492
2024-08-24T11:17:33.596;493
2024-08-24T11:17:34.089;491
2024-08-24T11:17:34.580;493
2024-08-24T11:17:35.073;494
2024-08-24T11:17:35.567;496
2024-08-24T11:17:36.063;500
2024-08-24T11:17:36.563;500
2024-08-24T11:17:37.063;500
2024-08-24T11:17:37.563;498
2024-08-24T11:17:38.061;501
2024-08-24T11:17:38.562;497
2024-08-24T11:17:39.059;497
2024-08-24T11:17:39.556;491
2024-08-24T11:17:40.047;493
2024-08-24T11:17:40.540;494
2024-08-24T11:17:41.034;493
2024-08-24T11:17:41.527;494
2024-08-24T11:17:42.021;494
2024-08-24T11:17:42.515;497
2024-08-24T11:17:43.012;500
2024-08-24T11:17:43.512;501
2024-08-24T11:17:44.013;502
2024-08-24T11:17:44.515;505
2024-08-24T11:17:45.020;509
2024-08-24T11:17:45.529;509
2024-08-24T11:17:46.038;504
2024-08-24T11:17:46.542;504
2024-08-24T11:17:47.046;502
2024-08-24T11:17:47.548;500
2024-08-24T11:17:48.048;495
2024-08-24T11:17:48.543;498
2024-08-24T11:17:49.041;495
2024-08-24T11:17:49.536;494
2024-08-24T11:17:50.030;493
2024-08-24T11:17:50.523;496
2024-08-24T11:17:51.019;493
2024-08-24T11:17:51.512;495
2024-08-24T11:17:52.007;498
2024-08-24T11:17:52.505;499
2024-08-24T11:17:53.004;501
2024-08-24T11:17:53.505;503
2024-08-24T11:17:54.008;504
2024-08-24T11:17:54.512;508
2024-08-24T11:17:55.020;503
2024-08-24T11:17:55.523;502
2024-08-24T11:17:56.025;500
2024-08-24T11:17:56.525;503
2024-08-24T11:17:57.028;501
2024-08-24T11:17:57.529;501
2024-08-24T11:17:58.030;499
2024-08-24T11:17:58.529;501
2024-08-24T11:17:59.030;502
2024-08-24T11:17:59.532;503
2024-08-24T11:18:00.035;501
2024-08-24T11:18:00.536;501
2024-08-24T11:18:01.037;502
2024-08-24T11:18:01.539;505
2024-08-24T11:18:02.044;503
2024-08-24T11:18:02.547;505
2024-08-24T11:18:03.052;503
2024-08-24T11:18:03.555;506
2024-08-24T11:18:04.061;505
2024-08-24T11:18:04.566;503
2024-08-24T11:18:05.069;502
2024-08-24T11:18:05.571;502
2024-08-24T11:18:06.073;501
2024-08-24T11:18:06.574;500
2024-08-24T11:18:07.074;497
2024-08-24T11:18:07.571;497
2024-08-24T11:18:08.068;498
2024-08-24T11:18:08.566;500
2024-08-24T11:18:09.066;500
2024-08-24T11:18:09.566;500
2024-08-24T11:18:10.066;504
2024-08-24T11:18:10.570;508
2024-08-24T11:18:11.078;509
2024-08-24T11:18:11.587;507
2024-08-24T11:18:12.094;506
2024-08-24T11:18:12.600;507
2024-08-24T11:18:13.107;505
2024-08-24T11:18:13.612;501
2024-08-24T11:18:14.113;502
2024-08-24T11:18:14.615;498
2024-08-24T11:18:15.113;496
2024-08-24T11:18:15.609;494
2024-08-24T11:18:16.103;493
2024-08-24T11:18:16.596;493
2024-08-24T11:18:17.089;495
2024-08-24T11:18:17.584;498
2024-08-24T11:18:18.082;500
2024-08-24T11:18:18.582;501
2024-08-24T11:18:19.083;502
2024-08-24T11:18:19.585;507
2024-08-24T11:18:20.092;508
2024-08-24T11:18:20.600;507
2024-08-24T11:18:21.107;507
2024-08-24T11:18:21.614;506
2024-08-24T11:18:22.120;508
2024-08-24T11:18:22.628;506
2024-08-24T11:18:23.134;503
2024-08-24T11:18:23.637;503
2024-08-24T11:18:24.140;502
2024-08-24T11:18:24.642;503
2024-08-24T11:18:25.145;502
2024-08-24T11:18:25.647;503
2024-08-24T11:18:26.150;505
2024-08-24T11:18:26.655;506
2024-08-24T11:18:27.161;508
2024-08-24T11:18:27.669;508
2024-08-24T11:18:28.177;507
2024-08-24T11:18:28.684;507
2024-08-24T11:18:29.191;510
2024-08-24T11:18:29.701;512
2024-08-24T11:18:30.213;510
2024-08-24T11:18:30.723;507
2024-08-24T11:18:31.230;507
2024-08-24T11:18:31.737;507
2024-08-24T11:18:32.244;504
2024-08-24T11:18:32.748;506
2024-08-24T11:18:33.254;501
2024-08-24T11:18:33.755;504
2024-08-24T11:18:34.259;507
2024-08-24T11:18:34.766;508
2024-08-24T11:18:35.274;508
2024-08-24T11:18:35.782;508
2024-08-24T11:18:36.290;508
2024-08-24T11:18:36.798;511
2024-08-24T11:18:37.309;511
2024-08-24T11:18:37.820;510
2024-08-24T11:18:38.330;508
2024-08-24T11:18:38.838;507
2024-08-24T11:18:39.345;507
2024-08-24T11:18:39.852;506
2024-08-24T11:18:40.358;505
2024-08-24T11:18:40.863;505
2024-08-24T11:18:41.368;506
2024-08-24T11:18:41.874;507
2024-08-24T11:18:42.381;511
2024-08-24T11:18:42.892;511
2024-08-24T11:18:43.403;512
2024-08-24T11:18:43.915;511
2024-08-24T11:18:44.426;510
2024-08-24T11:18:44.936;510
2024-08-24T11:18:45.446;510
2024-08-24T11:18:45.956;508
2024-08-24T11:18:46.464;506
2024-08-24T11:18:46.970;505
2024-08-24T11:18:47.475;507
2024-08-24T11:18:47.982;508
2024-08-24T11:18:48.490;506
2024-08-24T11:18:48.996;506
2024-08-24T11:18:49.502;507
2024-08-24T11:18:50.009;509
2024-08-24T11:18:50.518;511
2024-08-24T11:18:51.029;513
2024-08-24T11:18:51.542;513
2024-08-24T11:18:52.055;513
2024-08-24T11:18:52.568;513
2024-08-24T11:18:53.081;514
2024-08-24T11:18:53.595;513
2024-08-24T11:18:54.108;513
2024-08-24T11:18:54.621;510
2024-08-24T11:18:55.131;511
2024-08-24T11:18:55.642;513
2024-08-24T11:18:56.155;510
2024-08-24T11:18:56.665;509
2024-08-24T11:18:57.174;507
2024-08-24T11:18:57.681;509
2024-08-24T11:18:58.190;510
2024-08-24T11:18:58.700;512
2024-08-24T11:18:59.212;510
2024-08-24T11:18:59.722;512
2024-08-24T11:19:00.234;513
2024-08-24T11:19:00.747;516
2024-08-24T11:19:01.263;518
2024-08-24T11:19:01.781;516
2024-08-24T11:19:02.297;516
2024-08-24T11:19:02.813;516
2024-08-24T11:19:03.329;517
2024-08-24T11:19:03.846;515
2024-08-24T11:19:04.361;511
2024-08-24T11:19:04.872;510
2024-08-24T11:19:05.382;508
2024-08-24T11:19:05.890;508
2024-08-24T11:19:06.398;507
2024-08-24T11:19:06.905;504
2024-08-24T11:19:07.409;506
2024-08-24T11:19:07.915;507
2024-08-24T11:19:08.422;508
2024-08-24T11:19:08.930;509
2024-08-24T11:19:09.439;510
2024-08-24T11:19:09.949;511
2024-08-24T11:19:10.460;513
2024-08-24T11:19:10.973;517
2024-08-24T11:19:11.490;520
2024-08-24T11:19:12.010;519
2024-08-24T11:19:12.529;518
2024-08-24T11:19:13.047;518
2024-08-24T11:19:13.565;517
2024-08-24T11:19:14.082;515
2024-08-24T11:19:14.597;512
2024-08-24T11:19:15.109;512
2024-08-24T11:19:15.621;510
2024-08-24T11:19:16.131;508
2024-08-24T11:19:16.639;508
2024-08-24T11:19:17.147;507
2024-08-24T11:19:17.654;507
2024-08-24T11:19:18.161;509
2024-08-24T11:19:18.670;512
2024-08-24T11:19:19.182;513
2024-08-24T11:19:19.695;515
2024-08-24T11:19:20.210;513
2024-08-24T11:19:20.723;516
2024-08-24T11:19:21.239;516
2024-08-24T11:19:21.755;515
2024-08-24T11:19:22.270;513
2024-08-24T11:19:22.783;511
2024-08-24T11:19:23.294;509
2024-08-24T11:19:23.803;509
2024-08-24T11:19:24.312;505
2024-08-24T11:19:24.817;503
2024-08-24T11:19:25.320;502
2024-08-24T11:19:25.822;502
2024-08-24T11:19:26.324;500
2024-08-24T11:19:26.824;501
2024-08-24T11:19:27.325;501
2024-08-24T11:19:27.826;502
2024-08-24T11:19:28.328;503
2024-08-24T11:19:28.831;506
2024-08-24T11:19:29.337;508
2024-08-24T11:19:29.845;505
2024-08-24T11:19:30.350;505
2024-08-24T11:19:30.855;508
2024-08-24T11:19:31.363;507
2024-08-24T11:19:31.870;505
2024-08-24T11:19:32.375;502
2024-08-24T11:19:32.877;502
2024-08-24T11:19:33.379;501
2024-08-24T11:19:33.880;498
2024-08-24T11:19:34.378;498
2024-08-24T11:19:34.876;500
2024-08-24T11:19:35.376;500
2024-08-24T11:19:35.876;505
2024-08-24T11:19:36.381;508
2024-08-24T11:19:36.889;512
2024-08-24T11:19:37.401;513
2024-08-24T11:19:37.914;514
2024-08-24T11:19:38.428;515
2024-08-24T11:19:38.943;516
2024-08-24T11:19:39.459;513
2024-08-24T11:19:39.972;512
2024-08-24T11:19:40.484;509
2024-08-24T11:19:40.993;508
2024-08-24T11:19:41.501;506
2024-08-24T11:19:42.007;505
2024-08-24T11:19:42.512;504
2024-08-24T11:19:43.016;504
2024-08-24T11:19:43.520;503
2024-08-24T11:19:44.023;504
2024-08-24T11:19:44.527;505
2024-08-24T11:19:45.032;508
2024-08-24T11:19:45.540;507
2024-08-24T11:19:46.047;510
2024-08-24T11:19:46.557;513
2024-08-24T11:19:47.070;512
2024-08-24T11:19:47.582;510
2024-08-24T11:19:48.092;510
2024-08-24T11:19:48.602;510
2024-08-24T11:19:49.112;508
2024-08-24T11:19:49.620;501
2024-08-24T11:19:50.121;496
2024-08-24T11:19:50.617;492
2024-08-24T11:19:51.109;491
2024-08-24T11:19:51.600;490
2024-08-24T11:19:52.090;493
2024-08-24T11:19:52.583;495
2024-08-24T11:19:53.078;498
2024-08-24T11:19:53.576;500
2024-08-24T11:19:54.076;504
2024-08-24T11:19:54.580;509
2024-08-24T11:19:55.089;512
2024-08-24T11:19:55.601;511
2024-08-24T11:19:56.112;512
2024-08-24T11:19:56.624;509
2024-08-24T11:19:57.133;505
2024-08-24T11:19:57.638;514
2024-08-24T11:19:58.152;524
2024-08-24T11:19:58.676;524
2024-08-24T11:19:59.200;521
2024-08-24T11:19:59.721;520
2024-08-24T11:20:00.241;518
2024-08-24T11:20:00.759;516
2024-08-24T11:20:01.275;513
2024-08-24T11:20:01.788;510
2024-08-24T11:20:02.298;509
2024-08-24T11:20:02.807;513
2024-08-24T11:20:03.320;511
2024-08-24T11:20:03.831;517
2024-08-24T11:20:04.348;517
2024-08-24T11:20:04.865;517
2024-08-24T11:20:05.382;516
2024-08-24T11:20:05.898;512
2024-08-24T11:20:06.410;519
2024-08-24T11:20:06.929;515
2024-08-24T11:20:07.444;513
2024-08-24T11:20:07.957;512
2024-08-24T11:20:08.469;510
2024-08-24T11:20:08.979;510
2024-08-24T11:20:09.489;508
2024-08-24T11:20:09.997;506
2024-08-24T11:20:10.503;505
2024-08-24T11:20:11.008;505
2024-08-24T11:20:11.513;504
2024-08-24T11:20:12.017;502
2024-08-24T11:20:12.519;503
2024-08-24T11:20:13.022;502
2024-08-24T11:20:13.524;504
2024-08-24T11:20:14.028;505
2024-08-24T11:20:14.533;506
2024-08-24T11:20:15.039;505
2024-08-24T11:20:15.544;505
2024-08-24T11:20:16.049;506
2024-08-24T11:20:16.555;507
2024-08-24T11:20:17.062;505
2024-08-24T11:20:17.567;505
2024-08-24T11:20:18.072;504
2024-08-24T11:20:18.576;504
2024-08-24T11:20:19.080;504
2024-08-24T11:20:19.584;502
2024-08-24T11:20:20.086;501
2024-08-24T11:20:20.587;502
2024-08-24T11:20:21.089;500
2024-08-24T11:20:21.589;499
2024-08-24T11:20:22.088;499
2024-08-24T11:20:22.587;500
2024-08-24T11:20:23.087;502
2024-08-24T11:20:23.589;506
2024-08-24T11:20:24.095;507
2024-08-24T11:20:24.602;508
2024-08-24T11:20:25.110;510
2024-08-24T11:20:25.620;512
2024-08-24T11:20:26.132;512
2024-08-24T11:20:26.644;513
2024-08-24T11:20:27.157;510
2024-08-24T11:20:27.667;507
2024-08-24T11:20:28.174;506
2024-08-24T11:20:28.680;504
2024-08-24T11:20:29.184;501
2024-08-24T11:20:29.685;501
2024-08-24T11:20:30.186;501
2024-08-24T11:20:30.687;500
2024-08-24T11:20:31.187;500
2024-08-24T11:20:31.687;500
2024-08-24T11:20:32.187;504
2024-08-24T11:20:32.691;505
2024-08-24T11:20:33.196;508
2024-08-24T11:20:33.704;508
2024-08-24T11:20:34.212;505
2024-08-24T11:20:34.717;503
2024-08-24T11:20:35.220;503
2024-08-24T11:20:35.723;501
2024-08-24T11:20:36.224;502
2024-08-24T11:20:36.726;501
2024-08-24T11:20:37.227;501
2024-08-24T11:20:37.728;503
2024-08-24T11:20:38.231;505
2024-08-24T11:20:38.736;506
2024-08-24T11:20:39.242;504
2024-08-24T11:20:39.746;505
2024-08-24T11:20:40.251;502
2024-08-24T11:20:40.753;503
2024-08-24T11:20:41.256;501
2024-08-24T11:20:41.757;502
2024-08-24T11:20:42.259;506
2024-08-24T11:20:42.765;508
2024-08-24T11:20:43.273;509
2024-08-24T11:20:43.782;512
2024-08-24T11:20:44.294;519
2024-08-24T11:20:44.813;519
2024-08-24T11:20:45.332;517
2024-08-24T11:20:45.849;515
2024-08-24T11:20:46.364;516
2024-08-24T11:20:46.880;515
2024-08-24T11:20:47.395;514
2024-08-24T11:20:47.909;511
2024-08-24T11:20:48.420;508
2024-08-24T11:20:48.928;509
2024-08-24T11:20:49.437;510
2024-08-24T11:20:49.947;510
2024-08-24T11:20:50.457;508
2024-08-24T11:20:50.965;510
2024-08-24T11:20:51.475;517
2024-08-24T11:20:51.992;521
2024-08-24T11:20:52.513;521
2024-08-24T11:20:53.034;524
2024-08-24T11:20:53.558;532
2024-08-24T11:20:54.090;534
2024-08-24T11:20:54.624;531
2024-08-24T11:20:55.155;529
2024-08-24T11:20:55.684;531
2024-08-24T11:20:56.215;528
2024-08-24T11:20:56.743;524
2024-08-24T11:20:57.267;521
2024-08-24T11:20:57.788;518
2024-08-24T11:20:58.306;516
2024-08-24T11:20:58.822;514
2024-08-24T11:20:59.336;511
2024-08-24T11:20:59.847;509
2024-08-24T11:21:00.356;510
2024-08-24T11:21:00.866;516
2024-08-24T11:21:01.382;520
2024-08-24T11:21:01.902;522
2024-08-24T11:21:02.424;527
2024-08-24T11:21:02.951;532
2024-08-24T11:21:03.483;539
2024-08-24T11:21:04.022;540
2024-08-24T11:21:04.562;534
2024-08-24T11:21:05.096;529
2024-08-24T11:21:05.625;528
2024-08-24T11:21:06.153;526
2024-08-24T11:21:06.679;523
2024-08-24T11:21:07.202;521
2024-08-24T11:21:07.723;517
2024-08-24T11:21:08.240;515
2024-08-24T11:21:08.755;513
2024-08-24T11:21:09.268;510
2024-08-24T11:21:09.778;508
2024-08-24T11:21:10.286;510
2024-08-24T11:21:10.796;512
2024-08-24T11:21:11.308;513
2024-08-24T11:21:11.821;513
2024-08-24T11:21:12.334;515
2024-08-24T11:21:12.849;514
2024-08-24T11:21:13.363;513
2024-08-24T11:21:13.876;507
2024-08-24T11:21:14.383;504
2024-08-24T11:21:14.887;500
2024-08-24T11:21:15.387;501
2024-08-24T11:21:15.888;500
2024-08-24T11:21:16.388;500
2024-08-24T11:21:16.888;502
2024-08-24T11:21:17.390;501
2024-08-24T11:21:17.891;504
2024-08-24T11:21:18.395;508
2024-08-24T11:21:18.903;514
2024-08-24T11:21:19.417;517
2024-08-24T11:21:19.934;519
2024-08-24T11:21:20.453;517
2024-08-24T11:21:20.970;520
2024-08-24T11:21:21.490;517
2024-08-24T11:21:22.007;516
2024-08-24T11:21:22.523;516
2024-08-24T11:21:23.039;518
2024-08-24T11:21:23.557;516
2024-08-24T11:21:24.073;514
2024-08-24T11:21:24.587;510
2024-08-24T11:21:25.097;509
2024-08-24T11:21:25.606;504
2024-08-24T11:21:26.110;502
2024-08-24T11:21:26.612;499
2024-08-24T11:21:27.111;500
2024-08-24T11:21:27.611;500
2024-08-24T11:21:28.111;500
2024-08-24T11:21:28.611;502
2024-08-24T11:21:29.113;502
2024-08-24T11:21:29.615;502
2024-08-24T11:21:30.117;502
2024-08-24T11:21:30.619;502
2024-08-24T11:21:31.121;501
2024-08-24T11:21:31.622;500
2024-08-24T11:21:32.122;504
2024-08-24T11:21:32.626;503
2024-08-24T11:21:33.129;504
2024-08-24T11:21:33.633;503
2024-08-24T11:21:34.136;503
2024-08-24T11:21:34.639;503
2024-08-24T11:21:35.142;504
2024-08-24T11:21:35.646;505
2024-08-24T11:21:36.151;505
2024-08-24T11:21:36.656;507
2024-08-24T11:21:37.163;510
2024-08-24T11:21:37.673;512
2024-08-24T11:21:38.185;509
2024-08-24T11:21:38.694;508
2024-08-24T11:21:39.202;507
2024-08-24T11:21:39.709;505
2024-08-24T11:21:40.214;506
2024-08-24T11:21:40.720;503
2024-08-24T11:21:41.223;503
2024-08-24T11:21:41.726;503
2024-08-24T11:21:42.229;506
2024-08-24T11:21:42.735;507
2024-08-24T11:21:43.242;508
2024-08-24T11:21:43.750;510
2024-08-24T11:21:44.260;511
2024-08-24T11:21:44.771;511
2024-08-24T11:21:45.282;514
2024-08-24T11:21:45.796;515
2024-08-24T11:21:46.311;516
2024-08-24T11:21:46.827;514
2024-08-24T11:21:47.341;513
2024-08-24T11:21:47.854;514
2024-08-24T11:21:48.368;515
2024-08-24T11:21:48.883;513
2024-08-24T11:21:49.396;511
2024-08-24T11:21:49.907;510
2024-08-24T11:21:50.417;515
2024-08-24T11:21:50.932;517
2024-08-24T11:21:51.449;517
2024-08-24T11:21:51.966;520
2024-08-24T11:21:52.486;521
2024-08-24T11:21:53.007;523
2024-08-24T11:21:53.530;531
2024-08-24T11:21:54.061;538
2024-08-24T11:21:54.599;536
2024-08-24T11:21:55.135;531
2024-08-24T11:21:55.666;528
2024-08-24T11:21:56.194;528
2024-08-24T11:21:56.722;525
2024-08-24T11:21:57.247;525
2024-08-24T11:21:57.772;522
2024-08-24T11:21:58.294;520
2024-08-24T11:21:58.814;519
2024-08-24T11:21:59.333;521
2024-08-24T11:21:59.854;521
2024-08-24T11:22:00.375;522
2024-08-24T11:22:00.897;521
2024-08-24T11:22:01.418;521
2024-08-24T11:22:01.939;521
2024-08-24T11:22:02.460;524
2024-08-24T11:22:02.984;524
2024-08-24T11:22:03.508;523
2024-08-24T11:22:04.031;524
2024-08-24T11:22:04.555;523
2024-08-24T11:22:05.078;524
2024-08-24T11:22:05.602;522
2024-08-24T11:22:06.124;521
2024-08-24T11:22:06.645;520
2024-08-24T11:22:07.165;516
2024-08-24T11:22:07.681;515
2024-08-24T11:22:08.196;515
2024-08-24T11:22:08.711;514
2024-08-24T11:22:09.225;517
2024-08-24T11:22:09.742;515
2024-08-24T11:22:10.257;518
2024-08-24T11:22:10.775;521
2024-08-24T11:22:11.296;525
2024-08-24T11:22:11.821;525
2024-08-24T11:22:12.346;523
2024-08-24T11:22:12.869;524
2024-08-24T11:22:13.393;524
2024-08-24T11:22:13.917;521
2024-08-24T11:22:14.438;519
2024-08-24T11:22:14.957;516
2024-08-24T11:22:15.473;515
2024-08-24T11:22:15.988;515
2024-08-24T11:22:16.503;515
2024-08-24T11:22:17.018;517
2024-08-24T11:22:17.535;519
2024-08-24T11:22:18.054;521
2024-08-24T11:22:18.575;530
2024-08-24T11:22:19.105;536
2024-08-24T11:22:19.641;544
2024-08-24T11:22:20.185;547
2024-08-24T11:22:20.732;555
2024-08-24T11:22:21.287;559
2024-08-24T11:22:21.846;556
2024-08-24T11:22:22.402;551
2024-08-24T11:22:22.953;543
2024-08-24T11:22:23.496;534
2024-08-24T11:22:24.030;531
2024-08-24T11:22:24.561;530
2024-08-24T11:22:25.091;529
2024-08-24T11:22:25.620;529
2024-08-24T11:22:26.149;530
2024-08-24T11:22:26.679;530
2024-08-24T11:22:27.209;539
2024-08-24T11:22:27.748;549
2024-08-24T11:22:28.297;561
2024-08-24T11:22:28.858;555
2024-08-24T11:22:29.413;553
2024-08-24T11:22:29.966;551
2024-08-24T11:22:30.517;550
2024-08-24T11:22:31.067;543
2024-08-24T11:22:31.610;536
2024-08-24T11:22:32.146;530
2024-08-24T11:22:32.676;530
2024-08-24T11:22:33.206;525
2024-08-24T11:22:33.731;521
2024-08-24T11:22:34.252;519
2024-08-24T11:22:34.771;516
2024-08-24T11:22:35.287;518
2024-08-24T11:22:35.805;521
2024-08-24T11:22:36.326;525
2024-08-24T11:22:36.851;526
2024-08-24T11:22:37.377;529
2024-08-24T11:22:37.906;537
2024-08-24T11:22:38.443;545
2024-08-24T11:22:38.988;547
2024-08-24T11:22:39.535;542
2024-08-24T11:22:40.077;536
2024-08-24T11:22:40.613;531
2024-08-24T11:22:41.144;531
2024-08-24T11:22:41.675;531
2024-08-24T11:22:42.206;531
2024-08-24T11:22:42.737;528
2024-08-24T11:22:43.265;525
2024-08-24T11:22:43.790;523
2024-08-24T11:22:44.313;524
2024-08-24T11:22:44.837;526
2024-08-24T11:22:45.363;530
2024-08-24T11:22:45.893;529
2024-08-24T11:22:46.422;526
2024-08-24T11:22:46.948;529
2024-08-24T11:22:47.477;532
2024-08-24T11:22:48.009;536
2024-08-24T11:22:48.545;536
2024-08-24T11:22:49.081;532
2024-08-24T11:22:49.613;528
2024-08-24T11:22:50.141;531
2024-08-24T11:22:50.672;534
2024-08-24T11:22:51.206;530
2024-08-24T11:22:51.736;525
2024-08-24T11:22:52.261;523
2024-08-24T11:22:52.784;526
2024-08-24T11:22:53.310;526
2024-08-24T11:22:53.836;526
2024-08-24T11:22:54.362;525
2024-08-24T11:22:54.887;525
2024-08-24T11:22:55.412;527
2024-08-24T11:22:55.939;533
2024-08-24T11:22:56.472;535
2024-08-24T11:22:57.007;533
2024-08-24T11:22:57.540;530
2024-08-24T11:22:58.070;533
2024-08-24T11:22:58.603;532
2024-08-24T11:22:59.135;531
2024-08-24T11:22:59.666;528
2024-08-24T11:23:00.194;525
2024-08-24T11:23:00.719;526
2024-08-24T11:23:01.245;526
2024-08-24T11:23:01.771;523
2024-08-24T11:23:02.294;519
2024-08-24T11:23:02.813;517
2024-08-24T11:23:03.330;516
2024-08-24T11:23:03.846;519
2024-08-24T11:23:04.365;528
2024-08-24T11:23:04.893;533
2024-08-24T11:23:05.426;536
2024-08-24T11:23:05.962;535
2024-08-24T11:23:06.497;543
2024-08-24T11:23:07.040;544
2024-08-24T11:23:07.584;542
2024-08-24T11:23:08.126;536
2024-08-24T11:23:08.662;533
2024-08-24T11:23:09.195;533
2024-08-24T11:23:09.728;531
2024-08-24T11:23:10.259;527
2024-08-24T11:23:10.786;521
2024-08-24T11:23:11.307;521
2024-08-24T11:23:11.828;518
2024-08-24T11:23:12.346;517
2024-08-24T11:23:12.863;515
2024-08-24T11:23:13.378;515
2024-08-24T11:23:13.893;515
2024-08-24T11:23:14.408;517
2024-08-24T11:23:14.925;522
2024-08-24T11:23:15.447;524
2024-08-24T11:23:15.971;523
2024-08-24T11:23:16.494;526
2024-08-24T11:23:17.020;530
2024-08-24T11:23:17.550;532
2024-08-24T11:23:18.082;531
2024-08-24T11:23:18.613;526
2024-08-24T11:23:19.139;521
2024-08-24T11:23:19.660;522
2024-08-24T11:23:20.182;520
2024-08-24T11:23:20.702;517
2024-08-24T11:23:21.219;515
2024-08-24T11:23:21.734;514
2024-08-24T11:23:22.248;517
2024-08-24T11:23:22.765;520
2024-08-24T11:23:23.285;521
2024-08-24T11:23:23.806;521
2024-08-24T11:23:24.327;525
2024-08-24T11:23:24.852;529
2024-08-24T11:23:25.381;531
2024-08-24T11:23:25.912;526
2024-08-24T11:23:26.438;523
2024-08-24T11:23:26.961;523
2024-08-24T11:23:27.484;521
2024-08-24T11:23:28.005;520
